Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1557520579968473,-4.995526,-0.709857,3.027058,0.678629,-0.794118,0.588788,47.557230,-5.828556,-5.109479,4635479023106737200.000000,0.734986,-0.371533,0.470615,0.316671,-6.752156,4.094983,2.812861,-1.995097,1.312829,0.024981,36.347372,-16.253556,-21.308711,4635474940336799700.000000,0.023046,0.603115,-0.254895,-0.755480,-6.336005,1.195936,1.812540,-0.908714,2.297216,0.134280,47.576119,-11.178111,1.471122,4635476228826988500.000000,-0.677982,-0.531246,-0.373778,0.344104,-10.736045,-0.275948,-2.972482,0.661013,-2.305214,1.202780,42.373989,-22.719548,9.087014,4635474940336799700.000000,0.284577,-0.632899,0.561980,0.450148,-6.985609,0.186267,-0.790780,-0.230019,0.463020,-1.886341,44.386341,-14.358790,18.459802,4635475584581894100.000000,0.691550,0.355529,0.628492,-0.018845
1557520579976806,-4.152991,-0.207526,3.278778,0.684159,-0.829242,0.622884,47.450176,-6.098265,-5.312141,4635478805807366100.000000,0.736845,-0.367193,0.469909,0.318454,-6.056076,3.652507,2.746150,-2.059434,1.284726,0.114277,36.579313,-15.811080,-21.244149,4635474940336799700.000000,0.029989,0.606909,-0.248669,-0.754271,-5.650693,1.177718,2.760772,-0.655751,2.364454,0.088861,47.435065,-11.319167,2.412386,4635476228826988500.000000,-0.675979,-0.532753,-0.381079,0.337647,-9.237861,1.973571,-1.265032,0.678082,-2.251185,1.064650,42.225927,-22.918530,8.628011,4635474940336799700.000000,0.289208,-0.625945,0.562923,0.455708,-6.839823,-0.213033,-0.367936,-0.050953,0.452837,-1.910147,44.649560,-13.677817,18.585309,4635475584581894100.000000,0.690412,0.350308,0.632502,-0.023584
1557520579985139,-3.458211,-0.028810,2.816655,0.745527,-0.839980,0.608175,47.450176,-6.265197,-5.612476,4635478805807366100.000000,0.738819,-0.362672,0.469217,0.320079,-5.320389,3.326443,2.525913,-2.058969,1.249313,0.207940,36.814770,-15.530832,-21.195577,4635474940336799700.000000,0.044574,0.612783,-0.236664,-0.752662,-5.060046,1.339334,3.817463,-0.380015,2.382104,0.054271,47.376934,-11.344548,3.233248,4635476228826988500.000000,-0.673219,-0.534952,-0.388081,0.331655,-9.363536,-3.008620,-0.904443,0.974191,-2.437463,0.896639,41.959493,-23.082098,8.119019,4635474940336799700.000000,0.295326,-0.618602,0.563709,0.460809,-6.759322,-0.460975,0.339543,0.188837,0.466904,-1.943207,44.386883,-12.865288,19.002551,4635475584581894100.000000,0.688837,0.345668,0.636532,-0.029031
1557520579993472,-2.979052,0.441082,2.508104,0.698016,-0.936135,0.604572,47.398554,-6.507278,-5.974713,4635478805807366100.000000,0.740893,-0.358166,0.468146,0.321922,-4.650925,3.023170,2.194705,-2.006030,1.207472,0.296137,37.009572,-15.372149,-21.232445,4635475002315657200.000000,0.051861,0.615974,-0.231003,-0.751348,-4.473377,1.531346,4.725585,-0.155095,2.320753,0.026416,47.341678,-11.185867,4.094470,4635476228826988500.000000,-0.669956,-0.537600,-0.394628,0.326212,-9.335959,-0.559041,0.405205,0.827796,-2.507652,0.680120,41.688832,-23.126575,7.741444,4635474940336799700.000000,0.301607,-0.611736,0.563511,0.466120,-6.438393,-0.315992,1.084168,0.464781,0.511320,-1.991521,44.618722,-12.165880,19.443441,4635475584581894100.000000,0.686691,0.341673,0.640679,-0.035285
1557520580001805,-2.397707,0.670812,2.757981,0.584952,-0.951554,0.613603,47.235900,-6.866716,-6.300908,4635478805807366100.000000,0.742794,-0.353963,0.466876,0.324027,-4.037280,2.786316,1.910659,-1.906276,1.154803,0.385553,37.082816,-15.188790,-21.256117,4635475155085164500.000000,0.059120,0.618877,-0.225876,-0.749984,-3.721795,1.616795,5.255748,-0.002229,2.199395,0.015328,47.190921,-11.057389,4.890449,4635476228826988500.000000,-0.666477,-0.540443,-0.400620,0.321298,-9.499674,-1.503277,0.730373,0.593517,-2.445196,0.325939,41.641004,-23.202073,7.420396,4635474940336799700.000000,0.307791,-0.606045,0.561979,0.471331,-6.224378,-0.066832,1.527282,0.785150,0.556559,-2.060569,45.106973,-11.471506,19.624449,4635475584581894100.000000,0.683902,0.338391,0.644951,-0.042529
1557520580010138,-1.953779,0.497916,2.669347,0.456404,-0.915202,0.641375,47.096756,-7.110864,-6.629021,4635478805807366100.000000,0.744378,-0.350144,0.465574,0.326406,-3.514509,2.659330,1.675203,-1.779787,1.094207,0.470507,37.159581,-14.944651,-21.122086,4635475155085164500.000000,0.066259,0.621486,-0.221362,-0.748574,-2.693603,1.737468,5.471433,0.070816,2.084753,0.011848,47.150401,-11.062799,5.713656,4635476228826988500.000000,-0.662970,-0.543288,-0.406174,0.316752,-9.815738,1.227855,-0.756151,0.454013,-2.572958,0.265231,41.690387,-23.279518,7.048445,4635474889735766000.000000,0.314001,-0.600355,0.559804,0.477071,-6.136756,-0.015087,1.790106,1.148587,0.615549,-2.148144,45.210462,-10.388127,19.620176,4635475584581894100.000000,0.680358,0.335887,0.649384,-0.050914
1557520580018471,-1.856721,0.000896,2.101381,0.546548,-0.876497,0.635455,47.043363,-7.382790,-7.112434,4635478805807366100.000000,0.746007,-0.346104,0.464495,0.328526,-3.087286,2.635157,1.462772,-1.663453,1.029672,0.547572,37.195720,-14.700523,-21.122805,4635475155085164500.000000,0.074887,0.624274,-0.216068,-0.746986,-1.629885,1.978707,5.461001,0.076681,2.016282,0.031390,47.185536,-11.105852,6.604712,4635476228826988500.000000,-0.659545,-0.546052,-0.411459,0.312296,-7.918975,4.431717,2.247664,0.082754,-2.743618,0.066978,41.576873,-23.245001,6.756308,4635474832962617300.000000,0.320030,-0.595197,0.556115,0.483795,-6.418835,-0.238322,1.732764,1.561373,0.662300,-2.251999,44.914737,-8.865229,19.768040,4635475584581894100.000000,0.676006,0.334244,0.653926,-0.060642
1557520580026804,-1.698338,0.252176,1.516434,0.544908,-0.852480,0.589833,47.007346,-7.684583,-7.570446,4635478805807366100.000000,0.747632,-0.342183,0.463412,0.330465,-2.716375,2.664736,1.360186,-1.575475,0.964802,0.626450,37.156052,-14.502158,-21.228437,4635475155085164500.000000,0.082301,0.626421,-0.212229,-0.745508,-0.748862,2.078807,5.360824,0.040615,1.989610,0.071988,47.009227,-11.014997,7.455625,4635476228826988500.000000,-0.656257,-0.548714,-0.416599,0.307709,-7.575257,-3.545775,3.168109,-0.397194,-2.445468,-0.549660,41.567732,-23.125753,6.480491,4635474832962617300.000000,0.325751,-0.592207,0.550727,0.489772,-6.791505,-0.570049,1.818150,1.983856,0.703394,-2.333250,44.852879,-7.548891,20.165058,4635475584581894100.000000,0.670830,0.333532,0.658487,-0.071686
1557520580035137,-1.793025,0.717430,1.186834,0.302554,-0.784768,0.606576,46.874270,-7.900951,-7.715984,4635478805807366100.000000,0.748741,-0.339073,0.462220,0.332820,-2.505581,2.662860,1.339294,-1.512685,0.890451,0.698585,37.257451,-14.487125,-21.037380,4635475186050560000.000000,0.089708,0.628249,-0.208783,-0.744087,-0.281419,1.811256,5.268566,0.018884,1.970700,0.141200,46.752488,-10.906617,8.156511,4635476228826988500.000000,-0.653098,-0.551375,-0.421531,0.302920,-10.056986,-2.471526,-2.898709,-0.520603,-2.443499,-0.611298,41.801176,-22.995116,6.022285,4635474832962617300.000000,0.331251,-0.589469,0.544876,0.495891,-6.620824,-0.685733,2.003368,2.430349,0.740211,-2.393318,45.162215,-6.256483,20.430781,4635475584581894100.000000,0.664787,0.333855,0.662973,-0.084061
1557520580043470,-2.523927,0.252994,1.135012,0.345525,-0.862783,0.573642,46.693924,-8.087418,-7.729132,4635478805807366100.000000,0.750092,-0.335779,0.460789,0.335093,-2.339891,2.580522,1.330607,-1.475673,0.805800,0.758204,37.379070,-14.624676,-20.687824,4635475262459346900.000000,0.096679,0.629608,-0.206005,-0.742838,-0.091570,1.261605,5.203928,0.050807,1.952821,0.215930,46.459925,-10.989541,8.859029,4635476273055048700.000000,-0.649949,-0.554194,-0.426176,0.298007,-8.744497,6.661188,-2.446569,-0.564002,-2.656896,-0.555661,42.009307,-22.949919,5.334225,4635474934126774300.000000,0.336972,-0.586156,0.538713,0.502653,-7.270330,-0.846563,2.091032,2.921534,0.743557,-2.460424,45.290152,-4.434787,20.255031,4635475584581894100.000000,0.657874,0.335279,0.667229,-0.097955
1557520580051803,-3.076878,0.179450,1.766999,0.380211,-0.987720,0.481761,46.668291,-8.359316,-8.025443,4635478736019946500.000000,0.751844,-0.332373,0.458878,0.337180,-2.188436,2.378169,1.334124,-1.455071,0.729690,0.807936,37.379070,-14.731231,-20.695685,4635475262459346900.000000,0.103680,0.630658,-0.203444,-0.741708,-0.331815,0.358908,5.031965,0.169458,1.881527,0.310435,46.250968,-11.047700,9.526574,4635476443575353300.000000,-0.646731,-0.557379,-0.430237,0.293197,-7.213302,-0.296063,0.180762,-0.606241,-2.532296,-0.854125,42.089001,-22.829185,4.676698,4635475047710982100.000000,0.342889,-0.583761,0.531838,0.508724,-8.276180,-1.243538,2.121206,3.406872,0.747199,-2.508997,45.183247,-2.542813,20.206135,4635475584581894100.000000,0.650063,0.337808,0.671168,-0.113300
1557520580060136,-3.158350,0.166324,2.280348,0.256706,-0.884080,0.484805,46.717731,-8.609574,-8.323918,4635478591059001300.000000,0.753206,-0.329488,0.457113,0.339362,-2.115192,2.186574,1.342814,-1.436478,0.665004,0.846172,37.354449,-14.844202,-20.936110,4635475262459346900.000000,0.111956,0.631788,-0.199982,-0.740484,-0.703058,-0.346161,5.074353,0.362605,1.787436,0.378350,46.177723,-11.062790,10.304946,4635476443575353300.000000,-0.643278,-0.561056,-0.433626,0.288753,-8.465479,-4.281056,-2.996366,-0.614337,-2.631198,-0.857305,42.162240,-22.544104,4.339312,4635475047710982100.000000,0.348964,-0.581101,0.524726,0.514984,-8.624778,-1.293985,1.844175,3.832332,0.736399,-2.537028,45.005902,-0.855245,20.493932,4635475584581894100.000000,0.641447,0.341295,0.674680,-0.129887
1557520580068469,-3.703976,0.239259,2.204035,0.164309,-0.894432,0.485208,46.689966,-8.746588,-8.534788,4635478591059001300.000000,0.754445,-0.326874,0.455178,0.341729,-2.059534,2.078569,1.328745,-1.427806,0.608428,0.859243,37.247892,-14.777373,-21.008527,4635475324335120400.000000,0.119387,0.632474,-0.197286,-0.739460,-1.113756,-0.620785,5.212921,0.601373,1.673156,0.418589,46.086892,-11.105863,11.002474,4635476443575353300.000000,-0.639486,-0.565276,-0.436304,0.284884,-7.782041,0.207479,-4.942428,-0.782022,-2.639477,-0.689633,42.241237,-22.220944,3.799034,4635475047710982100.000000,0.354240,-0.578225,0.517578,0.521807,-9.462491,-1.218623,1.580612,4.214181,0.654814,-2.528751,44.672071,1.052578,20.597447,4635475584581894100.000000,0.632267,0.345652,0.677481,-0.147590
1557520580076802,-4.308282,0.198114,2.394753,0.137770,-1.004074,0.470516,46.580728,-9.018476,-8.894539,4635478591059001300.000000,0.755863,-0.324211,0.452831,0.344242,-2.075465,2.036981,1.262329,-1.428277,0.566191,0.848490,37.089196,-14.587640,-20.886868,4635475477207711700.000000,0.126750,0.633000,-0.194570,-0.738504,-1.589444,-0.713054,5.294052,0.903093,1.539051,0.458864,45.928212,-11.030113,11.615298,4635476443575353300.000000,-0.635241,-0.570182,-0.438148,0.281757,-5.966440,1.709357,-5.254612,-0.731062,-2.396967,-0.512595,42.286446,-21.931585,2.865516,4635475047710982100.000000,0.358685,-0.575351,0.511261,0.528136,-10.216480,-1.326944,1.388871,4.510194,0.554612,-2.436815,44.361151,3.144054,20.250865,4635475584581894100.000000,0.622722,0.350840,0.679400,-0.165965
1557520580085135,-4.322974,-0.147349,2.591003,0.088533,-1.052663,0.489103,46.342718,-9.268763,-9.380422,4635478591059001300.000000,0.757261,-0.321592,0.450277,0.346965,-2.189043,2.101733,1.152470,-1.432241,0.532773,0.812755,36.955125,-14.576041,-20.911483,4635475477207711700.000000,0.133984,0.633412,-0.191754,-0.737610,-2.077000,-0.765105,5.430136,1.253821,1.439933,0.454309,45.754442,-10.979835,12.240388,4635476421476863000.000000,-0.630302,-0.575857,-0.439303,0.279501,-4.975712,0.900312,-6.805917,-0.583853,-2.149588,-0.372993,42.251954,-21.762183,2.017581,4635475047710982100.000000,0.362612,-0.572450,0.505924,0.533718,-10.765919,-0.406309,0.721363,4.574983,0.378731,-2.298483,43.926799,5.191318,19.697325,4635475584581894100.000000,0.613392,0.356313,0.680300,-0.184346
1557520580093468,-4.282604,-0.379056,2.510870,0.007661,-1.062870,0.521693,45.991446,-9.326456,-9.710621,4635478660803911700.000000,0.758505,-0.319147,0.447607,0.349948,-2.386188,2.281689,1.049648,-1.438213,0.500750,0.762671,36.902981,-14.718803,-20.996922,4635475477207711700.000000,0.141049,0.633724,-0.188796,-0.736787,-2.827364,-0.873556,5.461381,1.620660,1.337710,0.434049,45.519995,-11.047700,12.890230,4635476336201170900.000000,-0.624604,-0.582298,-0.439779,0.278196,-5.854175,-0.130379,-7.640253,-0.505172,-2.068419,-0.318820,42.287922,-21.636502,1.359188,4635475047710982100.000000,0.366402,-0.569453,0.500973,0.538980,-12.173521,-0.119304,0.882367,4.577266,0.144837,-2.138397,43.270599,6.885493,19.058989,4635475395217801200.000000,0.604572,0.361913,0.680052,-0.202588
1557520580101801,-4.673650,-0.353376,2.616738,-0.103935,-1.163314,0.601972,45.850368,-9.433449,-10.078525,4635478805807366100.000000,0.759650,-0.316753,0.444552,0.353516,-2.667371,2.630945,0.960673,-1.458108,0.474659,0.699029,36.924075,-14.749863,-21.033159,4635475477207711700.000000,0.147948,0.633957,-0.185616,-0.736041,-3.726675,-0.760487,5.387092,1.950297,1.208136,0.386334,45.278375,-11.047700,13.580631,4635476336201170900.000000,-0.618238,-0.589311,-0.439615,0.277910,-8.265402,0.890730,-7.468798,-0.406257,-2.145677,-0.182753,42.446591,-21.471374,0.797746,4635475047710982100.000000,0.370253,-0.565804,0.496410,0.544386,-12.450760,-0.334448,1.023187,4.516740,0.050504,-1.952511,42.597821,8.328818,18.336724,4635475369833529300.000000,0.596008,0.367658,0.679040,-0.220244
1557520580110134,-5.230139,-0.644568,3.948303,-0.159590,-1.243217,0.687647,45.848322,-9.786825,-10.623895,4635478805807366100.000000,0.760717,-0.314249,0.441262,0.357553,-3.108871,3.136802,0.873563,-1.501028,0.451015,0.632029,36.951616,-14.652013,-21.025050,4635475539050293200.000000,0.154734,0.634106,-0.182131,-0.735388,-4.709464,-0.530690,5.134687,2.208785,1.022867,0.325823,45.058978,-10.982386,14.165571,4635476336201170900.000000,-0.611449,-0.596608,-0.438778,0.278680,-8.827524,3.122927,-6.325007,-0.162058,-2.175639,-0.000441,42.570801,-21.381627,0.029491,4635475047710982100.000000,0.374297,-0.561290,0.492745,0.549597,-12.980381,0.204215,0.564059,4.372097,-0.058169,-1.763452,42.120156,9.766383,17.345979,4635475369833529300.000000,0.587908,0.373339,0.677324,-0.237097
1557520580118467,-5.420729,-1.151458,4.555815,-0.098963,-1.114159,0.727230,45.661894,-10.142106,-11.101567,4635478805807366100.000000,0.761543,-0.311665,0.438510,0.361423,-3.667038,3.672030,0.826589,-1.562863,0.434267,0.559239,36.890774,-14.468729,-21.239776,4635475691956076500.000000,0.161444,0.634182,-0.178267,-0.734827,-5.449443,-0.209423,4.788935,2.388388,0.803729,0.254142,44.905668,-10.632382,14.582397,4635476336201170900.000000,-0.604470,-0.603915,-0.437306,0.280475,-7.637498,-0.404612,-5.054564,0.326378,-2.123974,0.005969,42.581580,-21.334955,-0.942796,4635475047710982100.000000,0.379333,-0.556078,0.490257,0.553653,-13.404892,0.313059,-0.069934,4.139049,-0.156324,-1.564972,41.625430,10.787100,16.578869,4635475369833529300.000000,0.580432,0.378783,0.675039,-0.252873
1557520580126800,-5.509900,-1.080479,3.838952,-0.119123,-0.910594,0.716642,45.469263,-10.315256,-11.400096,4635478805807366100.000000,0.761965,-0.309464,0.436348,0.365023,-4.432042,4.235793,0.849526,-1.642554,0.428003,0.484016,36.911860,-14.224581,-21.504639,4635475691956076500.000000,0.168127,0.634201,-0.173953,-0.734345,-5.861290,0.280343,4.586778,2.488618,0.597191,0.161531,44.820216,-10.173870,14.932084,4635476336201170900.000000,-0.597442,-0.611000,-0.435379,0.283174,-8.388538,-1.066416,-4.267788,0.770561,-2.348131,0.186194,42.473881,-21.329915,-1.744872,4635475047710982100.000000,0.385406,-0.549232,0.488811,0.557558,-13.377236,0.941495,-0.684508,3.840013,-0.227957,-1.399166,41.189596,11.299345,15.857339,4635475369833529300.000000,0.573623,0.383781,0.672417,-0.267438
1557520580135133,-5.869819,-0.713533,3.171830,-0.188241,-0.828211,0.710312,45.360045,-10.342984,-11.614896,4635478875491702800.000000,0.762141,-0.307615,0.434326,0.368613,-5.730599,4.917351,0.955875,-1.741176,0.413309,0.403859,36.985100,-14.029637,-21.619128,4635475691956076500.000000,0.174810,0.634121,-0.169127,-0.733981,-6.141361,0.614264,4.510244,2.524662,0.439911,0.045303,44.717193,-9.798306,15.361844,4635476336201170900.000000,-0.590407,-0.617711,-0.433262,0.286595,-7.922956,1.236399,-1.897625,0.861673,-2.448662,0.320595,42.361856,-21.409619,-2.437764,4635475047710982100.000000,0.391540,-0.541675,0.487669,0.561662,-13.517765,2.123077,-1.219596,3.445860,-0.290674,-1.268936,40.837632,11.880190,14.964866,4635475369833529300.000000,0.567616,0.388037,0.669697,-0.280616
1557520580143466,-6.034093,-0.312781,2.611025,-0.303346,-0.779885,0.669752,45.201355,-10.479922,-11.919420,4635479020555730900.000000,0.762127,-0.306274,0.432221,0.372213,-7.427461,5.418946,1.025422,-1.852222,0.366190,0.302816,37.037262,-13.952886,-21.505580,4635475691956076500.000000,0.181438,0.633840,-0.163719,-0.733842,-6.369615,0.853024,4.659225,2.518355,0.338978,-0.108640,44.578927,-9.413204,15.723474,4635476358271242200.000000,-0.583324,-0.623941,-0.431251,0.290610,-8.133407,-0.412936,-0.517013,0.835806,-2.560806,0.308741,42.294351,-21.523070,-3.354756,4635475047710982100.000000,0.397825,-0.533859,0.486197,0.565987,-13.527249,3.734141,-1.335585,2.935437,-0.336620,-1.147601,40.624957,12.284654,14.124628,4635475369833529300.000000,0.562588,0.391296,0.667128,-0.292099
