Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1557516378923455,-8.361629,0.201622,1.110346,-1.625251,-0.250541,0.595691,38.782921,-24.679975,0.749985,4635483101311533100.000000,0.706158,-0.176110,0.556154,0.401272,-4.057059,11.923837,3.814398,1.048063,1.422443,-1.667826,25.782827,-25.171447,-23.567681,4635480416420102100.000000,-0.509545,-0.637484,0.157869,0.555928,-11.983108,-2.645938,4.810318,1.045759,-0.630203,-3.231326,37.657909,24.727638,11.375011,4635480416420102100.000000,-0.528415,-0.406439,-0.632067,0.395064,-14.077244,-2.701219,-10.274434,-4.239314,1.448537,1.192565,36.509188,-16.572162,-19.804624,4635479986923372500.000000,0.259278,-0.594088,0.317011,0.692342,-4.438916,-2.210526,-6.059513,-0.076223,0.605990,0.896548,34.803296,12.783554,26.212980,4635481490161926100.000000,0.490384,0.433745,0.721842,-0.224349
1557516378931788,-8.843584,0.036622,0.935082,-1.587176,-0.230890,0.638457,38.741896,-24.845008,0.481438,4635483101311533100.000000,0.704389,-0.178638,0.553288,0.407182,-4.225628,12.992314,3.720116,0.926559,1.379170,-1.564742,26.484961,-25.075969,-23.129296,4635480416420102100.000000,-0.504310,-0.643568,0.152797,0.555108,-13.268779,-2.433708,4.711032,1.117395,-0.781797,-3.237145,36.644313,26.008016,10.822411,4635480416420102100.000000,-0.522986,-0.399177,-0.634107,0.406264,-14.150065,-3.844439,-10.310639,-4.194640,1.466087,1.015022,36.990720,-15.829653,-20.171247,4635479986923372500.000000,0.244165,-0.601371,0.308791,0.695259,-7.957073,-1.032970,-3.802969,0.366786,0.895502,0.319285,34.686107,12.344102,26.493758,4635481490161926100.000000,0.487046,0.436379,0.722908,-0.223079
1557516378940121,-9.771806,-0.010256,1.026403,-1.565179,-0.279259,0.674472,38.621291,-25.044713,0.130855,4635483101311533100.000000,0.702651,-0.180926,0.550314,0.413161,-4.428736,14.115396,3.663268,0.802439,1.320921,-1.443196,27.083257,-24.774287,-22.740754,4635480416420102100.000000,-0.499607,-0.649124,0.147875,0.554224,-14.333498,-2.100500,4.642072,1.150912,-0.925937,-3.222852,36.189661,27.058901,10.383424,4635480416420102100.000000,-0.517796,-0.391691,-0.635621,0.417673,-14.667496,-6.010623,-9.815225,-4.036985,1.465174,0.808683,38.072663,-15.344100,-20.550928,4635479986923372500.000000,0.234545,-0.606564,0.304396,0.695997,-10.274713,-11.730517,-6.809240,0.196192,0.629061,0.418385,34.637345,12.115745,26.774591,4635481490161926100.000000,0.484903,0.438710,0.723399,-0.221578
1557516378948454,-10.869978,-0.102056,1.112825,-1.604060,-0.322623,0.687973,38.421577,-25.253702,-0.402368,4635483101311533100.000000,0.700924,-0.183210,0.547124,0.419280,-4.601957,15.242846,3.691054,0.650087,1.260995,-1.306886,28.135956,-24.937975,-22.359203,4635480455277857800.000000,-0.495557,-0.654092,0.143086,0.553276,-15.164286,-1.715117,4.531175,1.131628,-1.055391,-3.195415,36.046188,27.951145,10.059690,4635480416420102100.000000,-0.512917,-0.383921,-0.636712,0.429092,-15.405945,-7.763435,-9.604258,-3.879513,1.408651,0.660747,39.237020,-15.087744,-20.740580,4635479986923372500.000000,0.221327,-0.613421,0.296108,0.697890,-9.395209,-0.130894,-6.019001,-0.169873,0.715277,0.140923,34.809492,11.781099,27.072559,4635481479376831500.000000,0.482905,0.439539,0.724902,-0.219374
1557516378956787,-11.757651,-0.064462,0.710499,-1.638025,-0.277892,0.667295,38.253610,-25.424597,-0.955089,4635483101311533100.000000,0.699067,-0.185707,0.543958,0.425357,-4.736228,16.236709,3.720927,0.509629,1.202272,-1.160673,29.194224,-25.167249,-21.911980,4635480523794284500.000000,-0.492160,-0.658508,0.138486,0.552239,-15.879803,-1.356850,4.388357,1.059263,-1.170015,-3.148899,35.525370,28.822295,9.613527,4635480486216541200.000000,-0.508432,-0.375827,-0.637479,0.440309,-14.975913,-8.389953,-10.029120,-3.627737,1.414366,0.603365,40.194009,-14.763021,-20.747128,4635479986923372500.000000,0.208853,-0.619964,0.288327,0.699209,-7.718757,-2.953295,-0.714239,-0.302848,0.802692,0.314405,34.977887,11.212368,27.535261,4635481382787743700.000000,0.481038,0.440698,0.726375,-0.216258
1557516378965120,-12.680946,0.030273,0.183142,-1.624189,-0.241573,0.626281,38.174022,-25.665790,-1.319350,4635483101311533100.000000,0.697173,-0.188309,0.540858,0.431232,-4.897010,16.857690,3.790798,0.412117,1.134115,-1.005904,29.788949,-25.066705,-21.538766,4635480523794284500.000000,-0.489321,-0.662445,0.134221,0.551105,-16.479487,-1.035240,4.310850,0.940709,-1.265777,-3.079735,35.330615,29.447398,8.929658,4635480761787941900.000000,-0.504409,-0.367406,-0.638024,0.451121,-14.249022,-9.597454,-10.609215,-3.287247,1.467278,0.531584,41.092280,-14.347977,-20.770446,4635479986923372500.000000,0.197353,-0.626302,0.281327,0.699752,-8.280769,-1.915578,-5.628797,-0.764127,0.758382,-0.667606,34.988789,10.929261,28.086944,4635481382787743700.000000,0.479255,0.437911,0.729961,-0.213791
1557516378973453,-13.771300,-0.051253,-0.063460,-1.606535,-0.248919,0.590176,38.094920,-25.948032,-1.581564,4635483101311533100.000000,0.695340,-0.190917,0.537710,0.436945,-5.126608,17.158941,3.858581,0.364782,1.054437,-0.845303,30.090497,-24.898687,-21.282421,4635480523794284500.000000,-0.486917,-0.665986,0.130449,0.549870,-17.006672,-0.771333,4.288448,0.787006,-1.340426,-2.987753,35.417456,30.182608,8.164617,4635480845916831700.000000,-0.500894,-0.358688,-0.638436,0.461354,-14.139746,-11.374308,-10.599902,-2.874017,1.506010,0.438931,42.000705,-14.106498,-20.911480,4635479986923372500.000000,0.187116,-0.632399,0.275264,0.699492,-12.689773,-9.060653,-2.638361,-0.474722,0.734735,-0.445638,34.786202,10.821768,28.550819,4635481382787743700.000000,0.477201,0.436345,0.732819,-0.211798
1557516378981786,-14.608276,-0.439370,-0.258276,-1.639814,-0.262209,0.546004,38.044619,-26.157020,-2.072701,4635483101311533100.000000,0.693554,-0.193684,0.534398,0.442592,-5.381905,17.245684,3.890785,0.337671,0.962765,-0.684411,30.581618,-24.943880,-20.924532,4635480523794284500.000000,-0.484891,-0.669154,0.127244,0.548564,-17.364585,-0.625853,4.361690,0.614775,-1.393855,-2.878486,34.586515,31.347308,7.646375,4635480845916831700.000000,-0.497896,-0.349727,-0.638788,0.470893,-14.134296,-12.863970,-10.077119,-2.394986,1.533449,0.323501,42.841033,-14.231014,-20.949595,4635479986923372500.000000,0.178458,-0.638219,0.270309,0.698400,-9.622986,-5.765451,-6.400142,-1.178344,0.634101,-0.755253,34.752056,10.501942,29.023207,4635481382787743700.000000,0.476445,0.432334,0.736639,-0.208447
1557516378990119,-14.763194,-0.751002,-0.524357,-1.640514,-0.212542,0.512754,37.962130,-26.286915,-2.805100,4635483101311533100.000000,0.691684,-0.196607,0.531171,0.448081,-5.565276,17.239192,3.884292,0.323172,0.879813,-0.521098,31.078488,-24.975569,-20.519867,4635480523794284500.000000,-0.483223,-0.672000,0.124627,0.547156,-17.538754,-0.522920,4.413797,0.424456,-1.423641,-2.762125,33.395458,32.584625,7.297317,4635480845916831700.000000,-0.495398,-0.340557,-0.639174,0.479644,-13.883986,-13.716772,-9.500983,-1.936667,1.558491,0.194609,43.683471,-14.572982,-20.846316,4635479986923372500.000000,0.171345,-0.643840,0.266334,0.696547,-9.364546,0.713163,-0.255626,-1.107552,0.852267,-0.676645,34.866810,10.064975,29.599370,4635481393535471600.000000,0.474940,0.428876,0.740658,-0.204754
1557516378998452,-14.637170,-0.674369,-0.848100,-1.626913,-0.148861,0.500881,37.914714,-26.448507,-3.402836,4635483049795634200.000000,0.689672,-0.199624,0.528114,0.453430,-5.623198,17.120764,3.783525,0.320831,0.807364,-0.352725,31.195634,-24.809088,-20.446097,4635480523794284500.000000,-0.481897,-0.674576,0.122620,0.545606,-17.591511,-0.421977,4.418437,0.212644,-1.431287,-2.636602,33.148669,33.200921,6.814947,4635480892381646800.000000,-0.493394,-0.331210,-0.639689,0.487504,-13.257297,-13.984608,-8.681031,-1.517027,1.589319,0.066843,44.569354,-14.895269,-20.638790,4635479986923372500.000000,0.165641,-0.649348,0.263198,0.694001,-11.722846,1.060647,-5.229141,-2.041934,0.754073,-1.444270,35.118275,9.768322,30.400221,4635481490161926100.000000,0.474714,0.421082,0.746590,-0.199852
1557516379006785,-14.876284,-0.738711,-0.650133,-1.622098,-0.148595,0.512270,37.952816,-26.733634,-3.672943,4635482993937350700.000000,0.687608,-0.202592,0.525048,0.458777,-5.593336,16.843667,3.577323,0.333485,0.739008,-0.190831,31.229364,-24.734268,-20.442230,4635480523794284500.000000,-0.480863,-0.676930,0.121234,0.543911,-17.447308,-0.416051,4.520380,-0.003266,-1.411711,-2.503371,32.649314,33.916657,6.336929,4635481060665196500.000000,-0.491835,-0.321761,-0.640408,0.494414,-12.363972,-14.215560,-7.903900,-1.105819,1.620442,-0.080897,45.448241,-15.127198,-20.436532,4635479986923372500.000000,0.161430,-0.654778,0.260856,0.690768,-11.899621,-15.151556,-7.681383,-2.359451,0.581722,-1.535220,35.208594,9.547391,31.028816,4635481490161926100.000000,0.475443,0.412181,0.752505,-0.194414
1557516379015118,-15.131821,-0.867719,-0.437873,-1.648976,-0.132512,0.519346,37.724455,-26.864130,-3.798881,4635482993937350700.000000,0.685439,-0.205639,0.521954,0.464166,-5.505816,16.451996,3.304346,0.377412,0.671805,-0.049969,31.504408,-24.864893,-20.223807,4635480523794284500.000000,-0.479984,-0.679140,0.120478,0.542097,-17.191956,-0.500855,4.606827,-0.212355,-1.368462,-2.359518,31.394040,35.118817,6.101355,4635481060665196500.000000,-0.490675,-0.312311,-0.641370,0.500345,-11.590919,-14.581410,-7.451258,-0.706602,1.662766,-0.223335,46.295578,-15.501041,-20.115078,4635479986923372500.000000,0.158522,-0.660229,0.259155,0.686882,-10.816252,0.677362,0.244189,-2.546445,0.694741,-1.344368,35.241560,9.315450,31.528128,4635481500908363800.000000,0.476223,0.403540,0.758356,-0.187784
1557516379023451,-15.206451,-1.094093,-0.166354,-1.641398,-0.105147,0.499381,37.400607,-26.860653,-4.069823,4635482993937350700.000000,0.683221,-0.208750,0.518907,0.469435,-5.371540,16.045790,3.019175,0.445064,0.608968,0.064072,31.741314,-24.982076,-20.048969,4635480523794284500.000000,-0.479135,-0.681279,0.120322,0.540195,-16.958043,-0.692868,4.725258,-0.397561,-1.296178,-2.197054,30.728335,35.781231,5.795197,4635481060665196500.000000,-0.489843,-0.303026,-0.642579,0.505293,-11.225040,-14.518830,-7.038911,-0.413650,1.724734,-0.303251,47.032936,-16.062582,-19.584732,4635479986923372500.000000,0.156574,-0.665713,0.258100,0.682419,-15.984286,-1.560648,1.200422,-2.359559,0.830335,-2.308251,35.358758,9.077400,32.347248,4635481597536108500.000000,0.475424,0.392260,0.765815,-0.183391
1557516379031784,-15.413468,-1.138896,0.043218,-1.660307,-0.061221,0.439400,37.809825,-27.332509,-4.471152,4635482993937350700.000000,0.680975,-0.212117,0.515867,0.474511,-5.232857,15.655182,2.730632,0.517808,0.550610,0.152115,31.761604,-24.927517,-20.056763,4635480523794284500.000000,-0.478244,-0.683380,0.120696,0.538244,-16.620498,-0.979936,4.817991,-0.529062,-1.209652,-2.014733,30.445501,36.113545,5.512464,4635481107124436000.000000,-0.489280,-0.294108,-0.643945,0.509353,-10.909094,-14.065552,-6.120022,-0.200579,1.745419,-0.394544,47.643250,-16.555874,-19.003914,4635479986923372500.000000,0.155447,-0.671177,0.257398,0.677573,-14.839176,-5.919553,5.259747,-2.618912,0.409341,-1.129238,35.565079,8.783205,33.156571,4635481597536108500.000000,0.477210,0.383842,0.770577,-0.176486
1557516379040117,-15.457570,-1.224814,-0.415411,-1.688497,-0.064508,0.339065,38.530778,-27.872359,-4.828637,4635482993937350700.000000,0.678877,-0.215762,0.512645,0.479341,-5.095192,15.291020,2.432212,0.582398,0.498336,0.212549,31.688360,-25.046653,-19.919978,4635480523794284500.000000,-0.477274,-0.685454,0.121490,0.536286,-16.249031,-1.323358,4.985900,-0.604342,-1.122909,-1.816133,29.715765,36.811943,5.488052,4635481275413561300.000000,-0.488956,-0.285725,-0.645347,0.512651,-10.541085,-13.627449,-5.188767,-0.075690,1.723843,-0.557926,48.204944,-16.990401,-18.351077,4635479986923372500.000000,0.155145,-0.676635,0.256565,0.672510,-13.105836,4.602143,0.472188,-2.845602,0.744923,-2.271032,35.986181,8.502459,33.770534,4635481597536108500.000000,0.477352,0.371482,0.777850,-0.170547
1557516379048450,-15.287665,-1.569401,-0.216159,-1.600666,-0.036228,0.278636,38.236506,-27.539325,-5.161593,4635482993937350700.000000,0.676887,-0.219332,0.509598,0.483764,-4.973124,14.982465,2.124686,0.635649,0.456384,0.261978,31.672473,-25.340944,-19.541565,4635480523794284500.000000,-0.476236,-0.687507,0.122627,0.534318,-15.800317,-1.599505,5.018235,-0.634942,-1.033242,-1.609057,29.095843,37.451338,5.447798,4635481275413561300.000000,-0.488833,-0.278004,-0.646703,0.515297,-9.924015,-13.505797,-4.279370,0.007603,1.725519,-0.682488,48.734888,-17.398066,-17.631088,4635480079481103400.000000,0.155418,-0.682137,0.255602,0.667234,-13.985640,-13.589870,4.822100,-1.902953,0.756961,-1.515628,36.439064,8.463370,34.317362,4635481597536108500.000000,0.467381,0.402764,0.763666,-0.190131
1557516379056783,-15.027973,-1.690818,-0.450039,-1.546194,0.037662,0.220461,37.655488,-27.129200,-5.546854,4635482993937350700.000000,0.674879,-0.223009,0.506792,0.487819,-4.851043,14.671822,1.864934,0.662252,0.419653,0.301939,31.757929,-25.515533,-19.233716,4635480523794284500.000000,-0.475187,-0.689502,0.124010,0.532358,-15.138513,-1.788874,5.084547,-0.629226,-0.934198,-1.397026,28.860614,37.807645,5.350144,4635481275413561300.000000,-0.488864,-0.271059,-0.647965,0.517379,-9.327946,-12.579703,-4.170252,-0.149206,1.762947,-0.794996,49.112664,-17.683861,-16.965022,4635480201671737300.000000,0.155509,-0.687921,0.253893,0.661906,-16.425035,17.469079,3.901401,-2.849647,0.351401,-1.968601,36.691777,8.620861,34.987592,4635481597536108500.000000,0.469077,0.391589,0.769831,-0.184351
1557516379065116,-14.762771,-1.860875,-0.367611,-1.439488,0.015042,0.167803,37.839254,-27.478007,-5.901349,4635482993937350700.000000,0.673100,-0.226442,0.504069,0.491502,-4.706864,14.272536,1.633976,0.653752,0.388579,0.321012,31.786000,-25.650609,-19.143285,4635480523794284500.000000,-0.474185,-0.691392,0.125489,0.530451,-14.472506,-2.024087,5.146250,-0.585823,-0.831010,-1.179396,28.649209,38.058000,5.270961,4635481252219809800.000000,-0.489013,-0.264998,-0.649067,0.518993,-9.544188,-9.552035,-4.280087,-0.450958,1.729197,-0.901393,49.318301,-17.964823,-16.347911,4635480201671737300.000000,0.155055,-0.693873,0.251010,0.656881,-16.580665,-7.573983,6.021045,-2.071423,0.687402,-1.813526,37.022557,8.745396,35.959212,4635481619028466700.000000,0.468469,0.382628,0.775673,-0.180179
1557516379073449,-14.251419,-1.704366,-0.198452,-1.381040,0.107555,0.096371,37.852998,-27.621185,-6.219746,4635483045414592500.000000,0.671306,-0.230042,0.501640,0.494758,-4.497283,13.723519,1.483853,0.626006,0.356628,0.322695,31.681863,-25.868250,-19.123824,4635480523794284500.000000,-0.473245,-0.693147,0.126974,0.528643,-13.825513,-2.164324,5.148205,-0.504532,-0.736782,-0.962331,28.280645,38.356933,5.298307,4635481168039378900.000000,-0.489272,-0.259883,-0.649925,0.520261,-10.927590,-8.922293,-0.851091,-0.551336,1.315695,-1.109767,49.415569,-18.189228,-15.828440,4635480201671737300.000000,0.155306,-0.698931,0.246968,0.652980,-13.505105,18.974091,9.642904,-2.290686,0.420962,-1.211009,37.377722,8.680681,36.757547,4635481812821344300.000000,0.469467,0.374944,0.780103,-0.174520
1557516379081782,-13.853387,-1.636605,-0.522480,-1.315742,0.101363,0.028637,37.522728,-27.382717,-6.460041,4635483101311533100.000000,0.669708,-0.233579,0.499247,0.497679,-4.240956,13.119694,1.426203,0.591533,0.324406,0.311448,31.584966,-26.034723,-18.870126,4635480523794284500.000000,-0.472359,-0.694762,0.128414,0.526966,-13.175902,-2.224384,5.198403,-0.406641,-0.646103,-0.748818,28.036504,38.573048,5.411202,4635481168039378900.000000,-0.489631,-0.255734,-0.650509,0.521249,-11.674227,-11.299919,2.020608,-0.726176,0.933512,-1.386768,49.410311,-18.095880,-15.406683,4635480201671737300.000000,0.156186,-0.703305,0.241384,0.650155,-13.147661,-1.764800,0.874436,-2.447549,0.404931,-2.014728,37.852638,8.723357,37.370435,4635481812821344300.000000,0.470113,0.364283,0.785760,-0.169921
1557516379090115,-13.447909,-1.647217,0.340099,-1.188845,0.156444,-0.000693,37.668267,-27.455739,-6.555376,4635483101311533100.000000,0.668162,-0.236931,0.497228,0.500188,-3.975753,12.535008,1.383850,0.554942,0.286155,0.295424,31.650140,-26.162534,-18.597600,4635480523794284500.000000,-0.471521,-0.696222,0.129801,0.525448,-12.461420,-2.204965,5.102695,-0.305322,-0.572492,-0.554919,27.776566,38.729093,5.276656,4635481168039378900.000000,-0.490095,-0.252472,-0.650808,0.522028,-9.805789,-10.600977,1.426033,-0.717520,1.015937,-1.492021,49.434911,-17.876711,-15.077276,4635480294174363600.000000,0.157286,-0.707958,0.235554,0.646971,-12.182553,4.411654,5.135046,-1.974370,0.434708,-1.046258,38.294555,9.046798,37.905027,4635481812821344300.000000,0.470569,0.357704,0.789568,-0.164906
1557516379098448,-12.922807,-1.642408,0.450392,-1.157538,0.250322,-0.021964,37.688063,-27.196305,-6.660667,4635483101311533100.000000,0.666482,-0.240428,0.495502,0.502468,-3.708235,11.927764,1.400471,0.509515,0.244499,0.276700,31.694082,-26.240189,-18.538632,4635480562613388300.000000,-0.470748,-0.697505,0.131116,0.524110,-11.574833,-2.081223,5.084244,-0.202948,-0.503061,-0.376473,27.511880,38.859771,5.084523,4635481121672083500.000000,-0.490648,-0.250051,-0.650833,0.522643,-8.873899,-8.246331,0.542539,-0.437675,1.055458,-1.573946,49.508160,-17.798202,-14.796486,4635480416420102100.000000,0.159384,-0.712565,0.230249,0.643298,-17.016041,16.564441,3.130346,-2.530814,0.535938,-1.885090,38.522870,9.425186,38.546992,4635481812821344300.000000,0.470887,0.347310,0.795104,-0.159532
