Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1557520731018196,-5.453795,0.685797,-1.975651,-6.565744,1.947909,1.708819,49.667133,-7.800626,4.137277,4635478369289769000.000000,0.732564,-0.191049,0.565997,0.326340,-8.019701,-2.001498,1.947251,0.146253,0.196624,-4.660879,5.927263,-24.487922,-38.788995,4635475047710982100.000000,-0.402644,-0.490255,-0.721361,0.277788,-8.877916,-3.458880,2.869786,-3.891873,-1.885983,-3.961975,24.078562,26.986402,-37.361621,4635475799330258900.000000,-0.433617,-0.822754,-0.271814,-0.247323,-2.887884,-2.710043,-3.498995,-6.038281,-1.385379,-2.651735,49.077719,5.596464,-14.266666,4635475477207711700.000000,-0.352660,-0.440133,-0.775690,0.283230,-3.741015,4.633534,-11.879478,-12.925970,-0.572677,-3.446481,51.308930,7.908241,0.394197,4635475584581894100.000000,0.177672,0.816017,0.416299,-0.359505
1557520731026529,-3.210058,-0.206837,-2.385079,-6.655521,2.050169,1.597894,49.397134,-8.923581,4.583069,4635478268936454100.000000,0.719396,-0.210895,0.564427,0.345564,-6.896603,-0.951624,2.185191,-0.034817,0.366997,-4.675815,7.111452,-24.097137,-38.691294,4635475047710982100.000000,-0.394542,-0.479407,-0.729905,0.285911,-8.371827,-3.366800,2.906759,-3.816337,-1.866909,-4.037875,22.125000,29.144705,-36.551039,4635475701155160100.000000,-0.452638,-0.813192,-0.278391,-0.237353,-1.663281,-2.441142,-3.153354,-6.047490,-1.347960,-2.524284,48.996396,7.293386,-14.645163,4635475477207711700.000000,-0.361478,-0.431794,-0.779416,0.274587,-5.589337,-6.034913,-9.800913,-13.585888,-0.016290,-3.564622,51.206203,9.370491,1.383352,4635475584581894100.000000,0.217613,0.798904,0.446789,-0.338786
1557520731034862,-2.339982,-1.460467,-2.617157,-6.778672,2.030180,1.472364,49.018705,-9.916633,5.159203,4635478268936454100.000000,0.705673,-0.231152,0.561979,0.364382,-5.962983,0.024804,2.246162,-0.235081,0.523990,-4.653903,8.374842,-23.621141,-38.605898,4635475047710982100.000000,-0.386175,-0.468412,-0.738688,0.292914,-7.898209,-3.259034,3.033359,-3.641326,-1.875544,-4.107208,20.156937,31.474780,-35.809570,4635475584581894100.000000,-0.470868,-0.803400,-0.285226,-0.226887,-0.837724,-1.932390,-3.055910,-6.007575,-1.304533,-2.397534,48.788697,8.961523,-15.052050,4635475477207711700.000000,-0.370146,-0.424104,-0.782534,0.266022,-6.825781,7.252283,-14.782201,-15.055342,-0.014868,-3.589242,50.958205,10.565246,2.528273,4635475584581894100.000000,0.261618,0.777497,0.477845,-0.314195
1557520731043195,-1.891802,-2.432150,-2.841644,-6.845234,1.965792,1.396304,48.679304,-10.841015,5.620020,4635478268936454100.000000,0.691485,-0.251433,0.558633,0.382831,-5.291778,1.001253,2.227842,-0.439590,0.664954,-4.593550,9.680776,-23.102367,-38.612028,4635475047710982100.000000,-0.377644,-0.457386,-0.747616,0.298753,-7.543504,-3.163815,3.190998,-3.384318,-1.906244,-4.176726,18.751035,33.295711,-35.332799,4635475584581894100.000000,-0.488060,-0.793590,-0.292341,-0.215752,-0.378137,-1.566402,-3.027407,-5.922800,-1.268576,-2.259017,48.304225,10.409940,-15.332674,4635475477207711700.000000,-0.378643,-0.417134,-0.785004,0.257677,-7.667670,-5.585073,-12.475301,-15.857119,0.665115,-3.800984,50.512462,11.730503,4.222493,4635475556958874600.000000,0.305494,0.752379,0.509409,-0.284785
1557520731051528,-0.765486,-2.733516,-3.472663,-6.959687,1.738326,1.401953,48.497631,-11.896418,5.754600,4635478268936454100.000000,0.677029,-0.271406,0.553916,0.401432,-4.809617,1.892329,2.233967,-0.623839,0.776031,-4.495806,10.822106,-22.430924,-38.618111,4635475047710982100.000000,-0.369052,-0.446461,-0.756553,0.303483,-7.325166,-3.064782,3.373048,-3.064543,-1.949697,-4.235809,17.285638,34.891629,-34.774833,4635475584581894100.000000,-0.504022,-0.783951,-0.299714,-0.203852,-0.183032,-1.648184,-3.023376,-5.800659,-1.237250,-2.094156,47.816082,11.720030,-15.495361,4635475620527894500.000000,-0.386964,-0.411009,-0.786771,0.249644,-5.392732,1.940687,-18.275655,-16.789854,0.807520,-3.487207,50.014812,12.728789,6.431232,4635475369833529300.000000,0.350947,0.723340,0.538955,-0.251281
1557520731059861,0.455840,-2.690691,-3.906369,-6.955562,1.571371,1.438478,48.339878,-12.940688,5.613967,4635478268936454100.000000,0.662242,-0.290731,0.548235,0.419940,-4.522814,2.539237,2.343852,-0.770691,0.852927,-4.353206,12.000119,-21.643576,-38.502114,4635475047710982100.000000,-0.360499,-0.435811,-0.765327,0.307218,-7.183205,-2.783358,3.557209,-2.722184,-2.025161,-4.271184,15.297278,36.343330,-33.973345,4635475584581894100.000000,-0.518712,-0.774625,-0.307202,-0.191103,-0.284964,-1.757888,-3.222930,-5.650050,-1.218749,-1.910448,47.531434,13.115692,-15.621481,4635475691956076500.000000,-0.395116,-0.405884,-0.787752,0.242049,-4.764178,0.247081,-18.789122,-17.849281,0.852512,-3.335367,49.450188,13.334185,8.923893,4635475369833529300.000000,0.397826,0.689305,0.566469,-0.213790
1557520731068194,0.392228,-2.048472,-3.847869,-6.727224,1.816320,1.460935,47.938951,-13.775020,5.583538,4635478268936454100.000000,0.646508,-0.309511,0.543139,0.437299,-4.461810,2.990858,2.618533,-0.840634,0.891905,-4.167889,13.422220,-20.844049,-38.349545,4635475047710982100.000000,-0.352029,-0.425674,-0.773719,0.310220,-7.055560,-2.344967,3.677903,-2.410231,-2.131906,-4.285621,13.214776,37.464654,-33.236008,4635475584581894100.000000,-0.532270,-0.765636,-0.314624,-0.177491,-0.557642,-1.770074,-3.483316,-5.459544,-1.211633,-1.742417,47.226175,14.454284,-15.808711,4635475691956076500.000000,-0.403055,-0.401786,-0.787938,0.235092,-2.935847,-4.911112,-18.024748,-18.322245,1.168990,-3.212021,48.884580,13.011930,11.681401,4635475369833529300.000000,0.443176,0.651083,0.591428,-0.172912
1557520731076527,-0.680833,-1.828223,-4.043472,-6.519541,1.860430,1.541771,47.480643,-14.540705,5.723519,4635478268936454100.000000,0.630227,-0.327316,0.538163,0.453937,-4.559484,3.259397,3.082435,-0.792552,0.862521,-3.957461,14.801627,-20.087193,-38.367886,4635475047710982100.000000,-0.343693,-0.416252,-0.781446,0.312972,-6.859939,-1.971401,3.817015,-2.137346,-2.266199,-4.291146,11.147021,38.525891,-32.637884,4635475584581894100.000000,-0.544863,-0.756953,-0.321835,-0.163001,-0.903524,-1.941100,-3.580850,-5.207801,-1.215912,-1.587194,46.668586,15.630085,-15.898120,4635475691956076500.000000,-0.410730,-0.398707,-0.787335,0.228991,-3.377112,-0.207885,-19.824991,-19.040282,1.268098,-2.875744,48.469939,12.194478,14.429059,4635475369833529300.000000,0.487798,0.608449,0.612666,-0.128391
1557520731084860,-1.744809,-2.063842,-3.616954,-6.342425,1.627729,1.705238,47.219198,-15.521880,5.766811,4635478268936454100.000000,0.613877,-0.343535,0.532685,0.470516,-4.669332,3.418073,3.540147,-0.619526,0.746101,-3.728904,15.820795,-19.299905,-38.471632,4635475101398073300.000000,-0.335598,-0.407689,-0.788219,0.316028,-6.507721,-1.701785,4.138188,-1.893402,-2.433556,-4.294350,9.136891,39.606462,-32.123377,4635475584581894100.000000,-0.556637,-0.748551,-0.328706,-0.147576,-1.269760,-2.254478,-3.499386,-4.894080,-1.219469,-1.423397,46.155964,16.704342,-15.800366,4635475691956076500.000000,-0.418057,-0.396747,-0.785926,0.223920,-3.643290,-1.619567,-18.578974,-19.389696,1.449875,-2.436869,48.101178,10.929499,17.145686,4635475383609693200.000000,0.529978,0.562399,0.629516,-0.080867
1557520731093193,-2.062445,-2.055763,-2.791914,-6.181707,1.540285,1.826676,46.898053,-16.650588,5.632715,4635478268936454100.000000,0.597220,-0.358599,0.527043,0.486786,-4.675438,3.570656,3.875832,-0.324738,0.554916,-3.489119,16.522683,-18.561395,-38.526563,4635475155085164500.000000,-0.327823,-0.400099,-0.793792,0.319916,-5.966849,-1.406409,4.509660,-1.661692,-2.594849,-4.295115,7.194353,40.568379,-31.658160,4635475584581894100.000000,-0.567630,-0.740405,-0.335210,-0.131265,-1.766319,-2.669605,-3.397679,-4.542274,-1.223388,-1.238231,45.887527,17.591319,-15.641664,4635475691956076500.000000,-0.424995,-0.396041,-0.783675,0.219964,-2.037048,-7.999247,-20.155355,-19.843598,1.566198,-2.282385,47.449096,8.817677,19.540696,4635475477207711700.000000,0.569469,0.512012,0.642327,-0.031051
