Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1557505687080540,-11.020485,2.652876,2.658068,-0.044712,1.089943,0.105342,39.663300,17.369200,-25.529677,4635493731355590700.000000,0.568131,0.387582,0.355530,-0.632934,-9.648127,1.337909,4.663542,2.409081,-0.744377,-1.054707,48.741899,-8.013275,6.450481,4635490283757712400.000000,-0.704484,0.238218,-0.612458,-0.268048,-11.995955,-2.730536,0.606448,0.147100,-0.985584,0.785578,43.603473,-3.237376,-25.292394,4635490188007571500.000000,-0.499944,0.526814,-0.184203,-0.662263,-6.929526,-7.138683,-2.848314,0.154759,-0.712671,-1.520853,40.482012,8.454552,27.325793,4635489494900974600.000000,0.649364,-0.014213,0.754783,-0.091799,-16.553407,10.584332,-10.691492,-0.521046,-0.976140,3.099957,36.711519,-8.008375,-25.792987,4635490617504301100.000000,0.115767,0.648007,-0.093668,-0.746934
1557505687088873,-12.503225,2.481993,3.129349,-0.393766,1.187177,0.312350,39.942097,17.390241,-25.007834,4635493731355590700.000000,0.567812,0.390248,0.358905,-0.629669,-9.586780,1.625627,4.552340,2.425406,-0.701353,-0.942023,49.059327,-7.626262,6.599935,4635490188007571500.000000,-0.709750,0.232617,-0.612085,-0.259800,-11.834904,-2.569784,0.447490,0.091124,-0.972350,0.848323,43.038129,-3.315585,-25.727873,4635490188007571500.000000,-0.498554,0.523282,-0.184253,-0.666086,-4.961357,-13.268072,-1.650715,0.579269,-0.670128,-1.536289,40.480843,9.306724,26.966842,4635489626695955500.000000,0.650911,-0.017708,0.752632,-0.097708,-16.442386,13.233963,-12.372439,-1.075483,-0.846154,3.666615,36.263974,-8.875191,-26.075150,4635490617504301100.000000,0.129692,0.643354,-0.100576,-0.747770
1557505687097206,-13.259191,2.167465,3.128699,-1.013698,1.130766,0.387217,40.301391,17.346720,-24.618280,4635493731355590700.000000,0.568760,0.391398,0.363639,-0.625369,-9.655146,1.864481,4.434236,2.377241,-0.637291,-0.843150,49.341001,-7.336843,6.652015,4635490188007571500.000000,-0.714612,0.226946,-0.611870,-0.251874,-11.579120,-2.326209,0.276266,0.017020,-0.942229,0.900405,41.839066,-2.619683,-26.004471,4635490188007571500.000000,-0.496820,0.519931,-0.184268,-0.669990,-3.482000,-10.302887,-0.297162,0.942964,-0.871216,-1.281206,40.605099,10.131842,26.503567,4635489651136659500.000000,0.653183,-0.019497,0.749764,-0.104045,-13.212321,8.218154,-9.331653,-1.678048,-0.935107,3.365398,35.930367,-9.798734,-26.410144,4635490617504301100.000000,0.144222,0.638056,-0.104821,-0.749064
1557505687105539,-12.628911,1.008565,2.851878,-1.287223,0.899547,0.336296,40.610128,17.381391,-24.263215,4635493731355590700.000000,0.570347,0.391202,0.368605,-0.621125,-10.016424,2.075635,4.360686,2.276576,-0.565474,-0.748442,49.320866,-6.784612,6.540525,4635490188007571500.000000,-0.719014,0.221382,-0.611785,-0.244392,-11.348105,-2.108594,0.094970,-0.073164,-0.903100,0.941901,41.053540,-1.958306,-26.120001,4635490188007571500.000000,-0.494731,0.516829,-0.184196,-0.673944,-9.346904,-3.720779,-1.958488,0.351469,-0.585133,-0.897895,40.629018,10.626431,26.034083,4635489651136659500.000000,0.654654,-0.021573,0.747933,-0.107510,-20.005668,-14.124118,-4.383962,-1.658157,-0.817085,3.171018,35.469172,-10.575801,-26.627070,4635490617504301100.000000,0.158108,0.633067,-0.108515,-0.749968
1557505687113872,-11.284845,-0.340906,3.970856,-0.780502,0.997247,0.430017,40.781032,17.437126,-23.720086,4635493731355590700.000000,0.571178,0.392593,0.372325,-0.617252,-10.652216,2.434620,4.414171,2.102022,-0.504248,-0.658084,49.253913,-6.333629,6.546503,4635490211252864000.000000,-0.724214,0.212833,-0.612892,-0.233625,-11.150169,-1.977599,-0.013687,-0.182556,-0.836399,0.977193,41.542090,-2.664690,-26.459066,4635490188007571500.000000,-0.492242,0.514097,-0.184024,-0.677892,-10.751038,-2.506795,-2.289029,0.037391,-0.595005,-0.934668,40.682810,10.963247,25.636233,4635489651136659500.000000,0.656097,-0.024625,0.746197,-0.110093,-21.282532,-12.405254,-5.455586,-1.603610,-0.723991,3.532541,34.792337,-11.271623,-26.807515,4635490617504301100.000000,0.172983,0.628084,-0.113243,-0.750176
1557505687122205,-10.990262,0.098736,4.264607,-0.029200,1.395783,0.549078,41.080691,17.315618,-23.169872,4635493774915958800.000000,0.570447,0.396968,0.374854,-0.613588,-11.396858,2.964184,4.737533,1.831423,-0.478761,-0.581382,49.345971,-6.089485,6.743399,4635490402755936300.000000,-0.727924,0.207523,-0.612881,-0.226801,-10.850606,-1.984998,-0.074724,-0.310786,-0.748946,1.014604,41.530916,-3.298366,-26.689526,4635490188007571500.000000,-0.489291,0.511831,-0.183745,-0.681808,-7.744779,-6.694881,3.761416,0.097010,-0.349226,-0.978858,40.869194,11.412628,25.399240,4635489816997750800.000000,0.656749,-0.027537,0.745086,-0.113006,-18.918676,0.030738,-4.231132,-1.790304,-0.468669,3.323239,34.211847,-12.027149,-27.218528,4635490617504301100.000000,0.187768,0.623701,-0.116627,-0.749759
1557505687130538,-12.334467,1.749029,4.826609,0.140826,1.282519,0.440520,41.499630,17.027957,-22.858487,4635493838729773100.000000,0.569314,0.401274,0.376844,-0.610613,-12.179707,3.733168,5.332338,1.440144,-0.483207,-0.516434,49.467365,-5.829523,6.461012,4635490402755936300.000000,-0.731178,0.203252,-0.612487,-0.221198,-10.785678,-2.293488,-0.135173,-0.440334,-0.623205,1.052542,40.614012,-3.416849,-26.864314,4635490188007571500.000000,-0.485845,0.510142,-0.183428,-0.685612,-9.885627,-4.419528,1.350894,-0.114244,-0.158152,-0.909620,41.032343,11.900879,25.279359,4635489865885024300.000000,0.656804,-0.030721,0.744593,-0.115092,-20.701782,-4.463300,-1.856905,-2.144607,-0.032039,3.153844,33.863310,-12.726960,-27.617246,4635490569769558000.000000,0.203109,0.620331,-0.118092,-0.748325
1557505687138871,-13.171375,2.499726,7.313401,-0.020615,0.854314,0.219051,41.722939,16.887790,-22.593864,4635493838729773100.000000,0.568546,0.403751,0.378592,-0.608612,-13.323251,4.495635,6.078966,0.948103,-0.506476,-0.462190,49.391155,-5.428327,6.284173,4635490379536414700.000000,-0.733993,0.200301,-0.611590,-0.217007,-11.057418,-2.731086,-0.171198,-0.537988,-0.466776,1.069680,41.135603,-4.381763,-27.193249,4635490188007571500.000000,-0.482010,0.509070,-0.183180,-0.689173,-7.354789,-6.937760,3.505937,0.197898,-0.080680,-0.817770,40.933744,12.323137,25.181711,4635489865885024300.000000,0.656695,-0.032729,0.744164,-0.117904,-19.089815,-10.508133,-0.256150,-3.098625,-0.222794,3.009334,33.638167,-13.160953,-27.916994,4635490510130118700.000000,0.220313,0.615454,-0.116337,-0.747760
1557505687147204,-12.930954,1.356871,7.840426,0.013001,0.738263,0.017594,41.843035,16.929696,-22.262319,4635493838729773100.000000,0.567387,0.405691,0.380314,-0.607329,-14.842309,5.136352,6.599596,0.457836,-0.531421,-0.404996,49.414922,-4.966420,6.239951,4635490188007571500.000000,-0.736409,0.198627,-0.610223,-0.214188,-11.460902,-3.096759,-0.181040,-0.610430,-0.289158,1.088494,42.480282,-5.844904,-27.490776,4635490188007571500.000000,-0.477818,0.508624,-0.183115,-0.692431,-9.797572,-5.815784,1.035959,0.159081,0.153734,-0.573337,40.706293,12.659991,24.867269,4635489865885024300.000000,0.655967,-0.033969,0.744422,-0.119958,-19.383850,-10.103272,-0.382770,-3.715390,-1.140266,3.262503,33.232589,-13.439008,-28.466350,4635490510130118700.000000,0.239358,0.606794,-0.114107,-0.749326
1557505687155537,-13.634156,0.688606,8.611710,-0.004984,0.710429,-0.139967,42.008988,16.945847,-22.016199,4635493838729773100.000000,0.565898,0.407265,0.382279,-0.606431,-16.351061,5.180778,6.758928,0.042698,-0.587189,-0.307300,49.645318,-4.739410,6.024413,4635490188007571500.000000,-0.738530,0.197917,-0.608392,-0.212747,-11.892892,-3.441818,-0.092334,-0.629929,-0.100614,1.090268,42.409189,-6.240054,-27.476498,4635490188007571500.000000,-0.473422,0.508744,-0.183367,-0.695289,-8.166885,-6.259998,1.124546,0.509384,0.199174,-0.444683,40.528109,12.977413,24.554790,4635489865885024300.000000,0.655207,-0.033829,0.744642,-0.122751,-18.684214,-1.578287,-4.143847,-3.705978,-1.850851,3.974278,32.436373,-13.748270,-29.335798,4635490510130118700.000000,0.260142,0.595280,-0.114355,-0.751592
