pFormat=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1557515817608086,-6.188799,-0.715610,2.309108,-0.576037,0.112436,-0.736445,40.286833,-19.158318,0.953871,4635483101311533100.000000,-0.147279,0.895351,0.305692,0.288459,-5.649754,8.376971,5.807344,0.821385,-1.295959,0.080645,27.910582,-7.398703,-31.482055,4635480094297554900.000000,0.292330,0.477415,-0.074940,-0.825229,-5.606010,-2.002165,-0.590578,2.550346,0.623288,0.058023,22.548782,38.779353,-0.665880,4635480738542649300.000000,0.523326,-0.054849,0.653723,-0.543846,-10.010559,-2.672011,1.519180,-1.610610,0.595528,1.250743,46.850657,-3.457261,-8.885887,4635479664800825300.000000,0.905959,0.412492,-0.093528,0.018488,-5.678987,-5.657986,2.967506,-1.510123,-1.048183,1.135408,38.282207,12.861739,20.267520,4635481168039378900.000000,-0.524818,-0.160773,-0.806030,0.221434
1557515817616419,-6.454174,-0.476432,0.907271,-0.482563,0.017902,-0.722571,40.499079,-18.994377,1.018814,4635483101311533100.000000,-0.146503,0.894938,0.306618,0.289152,-5.590056,8.332692,5.053630,0.862184,-1.359691,0.297932,27.627923,-7.839140,-31.726224,4635480094297554900.000000,0.291316,0.473890,-0.080515,-0.827092,-6.166090,-1.959042,-0.326078,2.570594,0.696464,0.151989,22.681355,38.549300,-1.345680,4635480738542649300.000000,0.522426,-0.047354,0.649083,-0.550927,-10.122290,-2.621776,1.270200,-1.767822,0.479149,1.166652,47.511992,-4.189955,-8.697154,4635479664800825300.000000,0.909084,0.405200,-0.094060,0.023051,-9.467885,5.329855,-1.414361,-1.263291,-1.168529,1.233181,38.602320,12.410577,20.346061,4635481168039378900.000000,-0.531076,-0.160411,-0.803724,0.215067
1557515817624752,-6.718300,-0.363499,1.336701,-0.349593,0.003373,-0.679742,40.472456,-18.828729,1.081031,4635483101311533100.000000,-0.146253,0.894518,0.307547,0.289591,-5.493749,8.339003,4.452405,0.817344,-1.399436,0.513682,27.203385,-8.263577,-31.945011,4635480094297554900.000000,0.291101,0.470081,-0.086406,-0.828745,-6.497406,-2.058877,-0.091951,2.606739,0.756531,0.251686,22.655248,38.414690,-1.880841,4635480738542649300.000000,0.521538,-0.039363,0.644423,-0.557824,-9.738859,-2.652915,1.024959,-1.962102,0.349190,1.049581,47.748472,-4.358506,-8.479922,4635479664800825300.000000,0.912420,0.397194,-0.094892,0.026875,-9.267833,-3.994103,-2.802834,-1.320923,-1.236332,0.980751,38.983757,11.982151,20.238285,4635481168039378900.000000,-0.537324,-0.159003,-0.801427,0.209085
1557515817633085,-6.559436,0.082727,0.765867,-0.254635,0.042139,-0.652743,40.382092,-18.638507,0.978121,4635483101311533100.000000,-0.146439,0.894029,0.308460,0.290035,-5.382548,8.287910,3.999443,0.716828,-1.410905,0.723720,26.680314,-8.489599,-32.157969,4635480094297554900.000000,0.291783,0.466013,-0.092371,-0.830158,-6.967242,-2.095660,0.081102,2.638998,0.789478,0.352794,22.550750,38.378407,-2.451835,4635480738542649300.000000,0.520739,-0.030944,0.639687,-0.564513,-9.580896,-2.837742,0.536549,-2.113462,0.238644,0.930597,47.851935,-4.774311,-8.410901,4635479664800825300.000000,0.915891,0.388636,-0.095942,0.030025,-7.633881,-7.689830,0.129960,-0.222125,-0.909527,1.137010,39.124270,11.841181,19.865227,4635481164006243300.000000,-0.541851,-0.160857,-0.798754,0.206189
1557515817641418,-6.957489,0.494357,0.988143,-0.234653,-0.048060,-0.654385,40.445148,-18.333016,0.905046,4635483101311533100.000000,-0.146579,0.893636,0.309454,0.290115,-5.300708,8.227790,3.575767,0.600787,-1.409359,0.911407,26.070814,-8.788561,-32.438268,4635480094297554900.000000,0.293318,0.461713,-0.098294,-0.831339,-7.411535,-2.081271,0.187120,2.654331,0.815475,0.454394,22.731645,38.233770,-3.241344,4635480738542649300.000000,0.520045,-0.022151,0.634893,-0.570941,-10.021625,-3.324491,-0.034239,-2.142905,0.099550,0.821475,47.409152,-5.072666,-8.451733,4635479664800825300.000000,0.919280,0.379990,-0.097333,0.032526,-11.900023,2.463393,-7.369973,-0.258892,-1.294028,0.823412,39.120772,11.835678,19.322771,4635481060665196500.000000,-0.547388,-0.161255,-0.795423,0.204121
1557515817649751,-7.195093,0.986371,1.175963,-0.223391,-0.004598,-0.678288,40.633675,-17.930172,0.885886,4635483101311533100.000000,-0.146788,0.893154,0.310518,0.290357,-5.220228,8.245887,3.110058,0.486972,-1.398758,1.068847,25.517881,-9.318855,-32.576163,4635480094297554900.000000,0.295599,0.457221,-0.104107,-0.832305,-7.566236,-2.125919,0.213542,2.660214,0.838611,0.564997,22.965613,38.146479,-3.935406,4635480738542649300.000000,0.519487,-0.012990,0.630052,-0.577061,-10.194258,-4.254963,-0.354111,-2.103334,-0.033261,0.740918,46.508284,-4.894419,-8.629654,4635479664800825300.000000,0.922482,0.371506,-0.099109,0.034471,-6.365341,-9.955589,3.304110,0.185498,-0.978744,0.880229,39.340965,11.683688,18.956549,4635481060665196500.000000,-0.551608,-0.163121,-0.792365,0.203171
1557515817658084,-7.545950,1.537319,0.855035,-0.262162,-0.037799,-0.688981,40.835762,-17.600930,0.831657,4635483101311533100.000000,-0.146796,0.892723,0.311591,0.290530,-5.176853,8.325011,2.589284,0.350531,-1.389935,1.188977,24.934677,-9.670091,-32.780534,4635480094297554900.000000,0.298537,0.452512,-0.109661,-0.833116,-7.760663,-2.233423,0.274224,2.662893,0.864611,0.660791,23.195717,37.973754,-4.555954,4635480738542649300.000000,0.519022,-0.003503,0.625173,-0.582892,-10.119859,-4.690777,-0.785888,-2.046789,-0.172035,0.723691,45.955267,-4.930136,-8.845500,4635479664800825300.000000,0.925462,0.363232,-0.101379,0.036134,-10.159326,1.767201,-5.860300,0.591562,-0.992103,1.007140,39.563277,11.398964,18.583453,4635481060665196500.000000,-0.555684,-0.166327,-0.788819,0.203262
1557515817666417,-8.098624,1.801310,1.268357,-0.344050,-0.012594,-0.720014,40.919216,-17.400531,0.763815,4635483101311533100.000000,-0.146493,0.892273,0.312658,0.290919,-5.236976,8.483261,2.219456,0.175121,-1.364298,1.268807,24.296297,-9.891641,-33.118711,4635480030651231200.000000,0.302070,0.447611,-0.114720,-0.833809,-8.315136,-2.445102,0.441277,2.659213,0.883183,0.747327,23.382418,37.717639,-5.182222,4635480738542649300.000000,0.518650,0.006250,0.620249,-0.588434,-8.767396,-4.444126,-1.007618,-1.906843,-0.201185,0.763945,45.754362,-5.477356,-8.930945,4635479664800825300.000000,0.928135,0.355460,-0.103771,0.038012,-7.695846,-6.025139,-5.498684,0.042808,-1.115000,0.717673,39.536590,11.325736,18.034244,4635481052649504800.000000,-0.560278,-0.167207,-0.785626,0.202292
1557515817674750,-8.172426,1.598607,0.672548,-0.409510,0.052737,-0.753516,40.919216,-17.136788,0.751607,4635483101311533100.000000,-0.145989,0.891741,0.313725,0.291655,-5.179112,8.741846,1.830223,-0.027130,-1.318690,1.337833,23.653000,-10.233408,-33.422955,4635479879549190100.000000,0.306217,0.442552,-0.119143,-0.834376,-9.129233,-2.583964,0.514714,2.633101,0.880538,0.821590,23.750077,37.388222,-5.860223,4635480773775608800.000000,0.518397,0.016135,0.615287,-0.593654,-6.398619,-4.801211,-0.920091,-1.647247,-0.019612,0.820650,45.393352,-5.974678,-9.052681,4635479664800825300.000000,0.930429,0.348618,-0.105484,0.040515,-7.073286,-3.149396,-4.003628,0.820601,-0.906952,1.085515,39.453870,11.249284,17.492162,4635480845916831700.000000,-0.563938,-0.171284,-0.781977,0.202851
1557515817683083,-8.693033,1.277822,0.563654,-0.447715,0.062830,-0.759763,41.018989,-16.770722,0.692140,4635483101311533100.000000,-0.145346,0.891213,0.314755,0.292479,-5.027197,9.074554,1.487522,-0.274349,-1.268455,1.395785,22.992985,-10.455877,-33.645384,4635479879549190100.000000,0.311023,0.437297,-0.122745,-0.834847,-9.799611,-2.539512,0.520911,2.582100,0.868102,0.886942,24.257556,37.035630,-6.401202,4635480953291014100.000000,0.518273,0.026048,0.610328,-0.598510,-6.427527,-5.967311,-1.512769,-1.393269,0.173213,0.945844,44.890075,-6.132651,-9.276598,4635479664800825300.000000,0.932366,0.342648,-0.106593,0.043859,-11.716565,2.033683,-10.346202,0.225802,-1.302267,0.710461,39.439378,11.079623,17.138150,4635480845916831700.000000,-0.568970,-0.172405,-0.778136,0.202617
