Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1557517345547627,-15.956866,-3.049185,3.082684,0.012669,0.983892,0.899284,38.891225,-24.675523,1.151629,4635482134943891500.000000,-0.674174,0.148066,-0.594197,-0.412912,-8.418105,6.110715,-0.490543,-1.134892,0.463481,3.228766,9.555178,-25.087376,-30.688328,4635479772175007700.000000,0.374692,0.394991,-0.314802,-0.777488,-12.896762,-4.099146,4.293305,-0.542445,1.134571,0.648849,37.268817,26.004641,1.101981,4635479879549190100.000000,0.396453,0.465677,0.574540,-0.543943,-17.154674,0.920293,-9.691663,-2.180308,0.472597,0.453200,32.316705,-12.532730,-25.252393,4635478161562271700.000000,-0.272955,0.494806,-0.242971,-0.788434,-13.882880,3.894635,5.882249,-1.953188,1.274724,-0.928846,25.884821,2.503191,33.922962,4635479852419012600.000000,0.446543,0.365343,0.812287,-0.085520
1557517345555960,-16.191474,-2.373511,2.370674,0.058600,0.903591,0.848366,38.668692,-24.890667,1.539466,4635482134943891500.000000,-0.670240,0.147389,-0.597742,-0.414439,-7.266674,5.547478,-0.342080,-1.113129,0.493240,2.919205,8.964734,-25.246614,-31.018194,4635479772175007700.000000,0.386823,0.390633,-0.315355,-0.773514,-12.062799,-4.006736,4.083848,-0.762062,1.071213,0.535525,37.198278,25.682224,1.642803,4635479671604325400.000000,0.396567,0.467830,0.576921,-0.539473,-16.161228,-1.038496,-10.228937,-1.866358,0.725099,0.470096,32.869263,-12.154710,-25.147575,4635478161562271700.000000,-0.263931,0.499533,-0.237261,-0.790262,-17.844310,-7.925633,-6.368247,-1.688668,1.244860,-1.676670,26.467936,1.121862,33.677541,4635479879549190100.000000,0.444126,0.356775,0.817825,-0.081401
1557517345564293,-16.757421,-2.040658,3.177036,0.134410,0.736566,0.777911,38.456354,-25.082949,1.875897,4635482134943891500.000000,-0.666873,0.146380,-0.600892,-0.415671,-6.261818,4.982317,-0.254935,-1.072767,0.521331,2.596837,8.625234,-25.202605,-31.240448,4635479772175007700.000000,0.397823,0.386788,-0.315410,-0.769836,-11.374543,-3.944925,3.899963,-1.029712,1.004055,0.429541,37.349625,25.754915,2.251240,4635479664800825300.000000,0.397112,0.469121,0.579982,-0.534648,-17.218724,-0.022986,-10.185088,-1.630923,0.693781,0.292116,33.168791,-11.663250,-24.945133,4635478161562271700.000000,-0.257981,0.503421,-0.233144,-0.790985,-14.781185,-10.665252,8.073816,-2.519464,0.477830,-1.293487,26.602883,0.685557,33.334324,4635479879549190100.000000,0.445619,0.347671,0.821549,-0.074868
1557517345572626,-16.591390,-1.956999,3.479362,0.260205,0.762610,0.696832,38.326667,-25.354525,2.093574,4635482134943891500.000000,-0.663643,0.145265,-0.604270,-0.416334,-5.384663,4.481567,-0.162391,-1.011492,0.546616,2.267752,8.138972,-24.835836,-31.264572,4635479772175007700.000000,0.407649,0.383504,-0.315042,-0.766483,-10.761852,-3.978453,3.799596,-1.365081,0.939864,0.330000,37.508324,25.757622,2.790686,4635479664800825300.000000,0.398228,0.469455,0.583855,-0.529283,-14.439750,2.352581,-8.219968,-1.213598,0.679179,0.177403,33.825210,-11.550506,-24.661951,4635478182833543200.000000,-0.253284,0.506893,-0.230127,-0.791169,-22.575804,6.520203,0.086126,-1.764994,1.621745,-1.918158,26.537495,0.913581,33.118971,4635479691960026100.000000,0.441833,0.338138,0.827943,-0.070408
1557517345580959,-16.634919,-1.864448,3.597542,0.249205,0.642085,0.643165,38.253430,-25.476851,2.361355,4635482184140415000.000000,-0.660790,0.144103,-0.607251,-0.416938,-4.534910,4.059389,-0.118383,-0.929960,0.582190,1.931858,7.610040,-24.660374,-31.396305,4635479772175007700.000000,0.416276,0.380870,-0.314300,-0.763458,-10.175192,-4.050529,3.701949,-1.771867,0.875783,0.244119,37.525170,25.379405,3.162280,4635479664800825300.000000,0.400080,0.468737,0.588656,-0.523168,-14.171954,1.955977,-7.557238,-1.088070,0.799575,0.191788,34.570284,-11.589901,-24.388334,4635478268936454100.000000,-0.248681,0.510592,-0.227666,-0.790962,-15.558579,-26.039821,2.188153,-1.237195,0.355884,-1.622256,26.526688,1.016158,33.179576,4635479664800825300.000000,0.441696,0.330188,0.831337,-0.068996
1557517345589292,-15.903807,-1.631220,4.183146,0.353436,0.721881,0.555690,38.143829,-25.493630,2.524890,4635482349692256300.000000,-0.657938,0.143009,-0.610569,-0.416980,-3.812513,3.668826,-0.165801,-0.818919,0.612119,1.598834,7.263405,-24.744406,-31.727841,4635479772175007700.000000,0.423674,0.378928,-0.313301,-0.760760,-9.636515,-4.182869,3.687024,-2.201649,0.815831,0.170043,37.454642,25.142420,3.776704,4635479664800825300.000000,0.402722,0.466955,0.594396,-0.516199,-14.217147,3.141433,-7.734217,-0.866299,0.634339,0.036126,35.102730,-11.480143,-24.156727,4635478268936454100.000000,-0.245211,0.513646,-0.225420,-0.790711,-19.369825,15.914343,7.562450,-2.008810,1.357571,-1.659085,26.462700,0.961434,33.277247,4635479664800825300.000000,0.441520,0.282565,0.850482,-0.043560
1557517345597625,-14.726008,-1.367833,3.449854,0.413210,0.764213,0.463760,37.895117,-25.566872,2.706434,4635482349692256300.000000,-0.655161,0.142055,-0.614039,-0.416582,-3.228200,3.296873,-0.134281,-0.699921,0.636216,1.260792,7.273618,-24.710360,-31.986219,4635479772175007700.000000,0.429820,0.377690,-0.312083,-0.758425,-9.170305,-4.447162,3.745732,-2.607292,0.756015,0.105648,37.523229,25.135044,4.564750,4635479560841278500.000000,0.406112,0.464154,0.600972,-0.508396,-13.071104,4.610765,-5.989837,-0.757581,0.607522,0.039394,35.537559,-11.367388,-23.780751,4635478268936454100.000000,-0.241983,0.516485,-0.223502,-0.790402,-16.446457,-16.897053,-3.465476,-0.800142,1.177297,-2.454623,26.325480,0.749570,33.214943,4635479664800825300.000000,0.437662,0.272419,0.855736,-0.044231
1557517345605958,-14.000039,-0.682589,3.853982,0.325678,0.678141,0.399056,37.626294,-25.640112,3.173081,4635482349692256300.000000,-0.652653,0.141354,-0.617074,-0.416273,-2.661278,3.059247,-0.137685,-0.573386,0.663243,0.927962,7.336649,-24.490046,-32.154301,4635479772175007700.000000,0.434734,0.377182,-0.310677,-0.756452,-8.647388,-4.833871,4.007664,-2.900396,0.698273,0.053976,37.466468,24.827782,5.287232,4635479557426642900.000000,0.410042,0.460541,0.608094,-0.499989,-13.088525,5.104990,-6.483469,-0.751827,0.627605,0.058221,35.840450,-11.457552,-23.412111,4635478268936454100.000000,-0.238683,0.519354,-0.221654,-0.790046,-14.553709,-5.391959,6.084752,-2.376614,0.389745,-1.679677,26.242981,0.720237,33.204136,4635479664800825300.000000,0.438472,0.261978,0.858841,-0.038752
1557517345614291,-12.948088,-0.815309,4.565002,0.415862,0.864405,0.317872,37.566480,-25.696585,3.601665,4635482349692256300.000000,-0.649849,0.140936,-0.620712,-0.415391,-2.146664,2.927002,-0.158696,-0.460699,0.686264,0.607651,7.336649,-24.425314,-32.128811,4635479772175007700.000000,0.438480,0.377354,-0.309072,-0.754860,-8.169688,-5.366381,4.489002,-3.038906,0.606459,0.017177,37.393607,24.522173,6.007550,4635479557426642900.000000,0.414322,0.456336,0.615327,-0.491393,-12.185651,5.386084,-5.860415,-0.813061,0.655714,-0.067146,36.116012,-11.616245,-23.086862,4635478268936454100.000000,-0.235632,0.522478,-0.219351,-0.789544,-20.539800,13.792694,8.749281,-0.735435,1.368039,-2.884086,26.159077,0.912151,33.118840,4635479664800825300.000000,0.433817,0.248065,0.865295,-0.039127
1557517345622624,-12.262271,-1.003934,3.776280,0.339260,0.754839,0.257488,37.748087,-25.713353,3.850632,4635482325109829600.000000,-0.647376,0.140690,-0.623874,-0.414599,-1.698389,2.728285,-0.143402,-0.375584,0.713860,0.311665,7.346845,-24.436898,-31.971189,4635479772175007700.000000,0.441190,0.378142,-0.307212,-0.753645,-7.658258,-5.761588,4.799941,-3.100019,0.476330,-0.020165,37.320378,24.276139,6.904868,4635479557426642900.000000,0.418899,0.451588,0.622436,-0.482872,-11.952612,6.192612,-5.348668,-0.837223,0.708382,-0.074194,36.516391,-11.743522,-22.979424,4635478268936454100.000000,-0.232496,0.525792,-0.216993,-0.788925,-19.421105,-24.580937,-18.640451,0.602218,1.382579,-2.182669,26.073624,0.939970,33.117141,4635479664800825300.000000,0.427704,0.240558,0.870219,-0.043812
1557517345630957,-11.926649,-0.804588,5.581102,0.097390,0.736299,0.260256,37.704420,-25.806146,4.078424,4635482242318073900.000000,-0.644795,0.141054,-0.626560,-0.414446,-1.257535,2.508552,-0.025039,-0.322392,0.745931,0.045141,7.442181,-24.551412,-31.996680,4635479772175007700.000000,0.443014,0.379464,-0.305035,-0.752794,-6.932859,-5.892264,5.057858,-3.122580,0.319101,-0.068923,37.247136,24.043809,7.536434,4635479557426642900.000000,0.423750,0.446281,0.629309,-0.474593,-11.261280,6.032833,-4.694613,-0.957851,0.739717,-0.211270,36.861120,-11.712137,-22.884189,4635478290171621400.000000,-0.229511,0.529433,-0.213954,-0.788193,0.795669,-17.978543,9.626464,-1.482478,0.665085,-1.321663,26.073467,0.812043,33.193309,4635479664800825300.000000,0.426391,0.232295,0.873281,-0.040122
1557517345639290,-9.824962,-1.550950,3.574178,0.427536,1.294703,0.254873,37.492035,-25.945286,4.456854,4635482242318073900.000000,-0.640943,0.141506,-0.631297,-0.413077,-0.744512,2.293916,0.164557,-0.291538,0.772905,-0.192895,7.696213,-24.391016,-32.169595,4635479772175007700.000000,0.444072,0.381225,-0.302525,-0.752294,-6.023171,-6.073420,5.077889,-3.106721,0.164117,-0.120126,37.256605,23.575542,8.265358,4635479557426642900.000000,0.428798,0.440488,0.635874,-0.466656,-10.441921,6.690026,-4.667450,-1.128460,0.856955,-0.235606,37.002915,-11.536552,-22.796328,4635478376310636500.000000,-0.226119,0.533621,-0.210400,-0.787306,-19.712984,30.092957,3.380147,-0.280334,0.929634,-2.913224,26.202939,1.123954,33.353384,4635479664800825300.000000,0.422628,0.220387,0.878029,-0.043376
1557517345647623,-9.040708,-1.216795,1.885630,0.314084,1.045729,0.307313,37.395832,-25.982213,4.810140,4635482242318073900.000000,-0.637568,0.141689,-0.635183,-0.412278,-0.306752,2.092118,0.451047,-0.269823,0.808599,-0.394083,8.086844,-24.220115,-32.279460,4635479772175007700.000000,0.444504,0.383387,-0.299694,-0.752073,-5.143166,-6.185621,4.676575,-3.072059,0.026828,-0.188966,37.268811,23.264918,9.151310,4635479557426642900.000000,0.433933,0.434235,0.642153,-0.459109,-8.625814,5.462138,-3.929730,-1.118812,0.945613,-0.286475,37.076144,-11.306919,-22.737268,4635478376310636500.000000,-0.222828,0.538110,-0.206829,-0.786134,-15.177262,-10.239110,-8.887252,-0.453317,0.753230,-2.321006,26.360089,1.502384,33.684191,4635479571033644000.000000,0.419714,0.210271,0.881811,-0.045113
1557517345655956,-8.444678,-1.083174,4.081404,0.169315,0.967172,0.377710,37.438345,-25.896762,5.123402,4635482242318073900.000000,-0.634179,0.141931,-0.638639,-0.412084,0.103479,1.790043,0.627023,-0.259143,0.846751,-0.574366,8.477434,-24.039047,-32.363849,4635479772175007700.000000,0.444394,0.385906,-0.296534,-0.752103,-4.181533,-6.212783,4.190636,-3.009931,-0.081982,-0.272868,37.269203,23.101511,9.782522,4635479557426642900.000000,0.439010,0.427592,0.648173,-0.452004,-8.263706,4.506794,-3.553869,-1.165282,1.097117,-0.139610,37.195212,-11.107073,-22.834930,4635478376310636500.000000,-0.218807,0.542984,-0.203555,-0.784766,-6.798542,-12.833764,-2.612582,-0.622509,0.999768,-2.226367,26.454822,1.550340,34.123490,4635479557426642900.000000,0.416010,0.200217,0.885860,-0.045842
1557517345664289,-7.151277,-1.709445,3.676622,0.071159,1.147817,0.414993,37.338210,-25.847624,5.545363,4635482242318073900.000000,-0.630170,0.142639,-0.642408,-0.412130,0.384883,1.594413,0.827742,-0.244009,0.883658,-0.727418,8.847674,-23.827155,-32.288914,4635479772175007700.000000,0.443816,0.388750,-0.293101,-0.752325,-3.311667,-6.249012,3.749599,-2.931404,-0.160919,-0.373793,37.115608,23.013704,9.979767,4635479453505752100.000000,0.443895,0.420605,0.653986,-0.445366,-9.868750,3.960037,-3.587342,-1.089630,1.000664,-0.113954,37.517305,-10.801720,-22.893996,4635478376310636500.000000,-0.214941,0.547425,-0.200476,-0.783541,-16.430145,5.346652,0.089798,-0.870056,0.465848,-2.414962,26.401696,1.614295,34.340618,4635479557426642900.000000,0.414393,0.188902,0.889067,-0.046424
1557517345672622,-6.436419,-1.894237,2.970609,0.032990,1.062954,0.423566,37.106312,-25.976669,5.828872,4635482242318073900.000000,-0.626333,0.143273,-0.645876,-0.412339,0.527646,1.477428,0.977956,-0.199354,0.923505,-0.838176,9.134231,-23.825127,-32.215336,4635479772175007700.000000,0.442857,0.391928,-0.289550,-0.752617,-2.740376,-6.262004,3.381064,-2.832730,-0.223380,-0.499029,36.886053,22.857381,10.257364,4635479450052460500.000000,0.448471,0.413281,0.659630,-0.439273,-8.960082,1.028952,-2.473433,-0.913855,1.060513,-0.147511,37.876551,-10.564683,-22.743307,4635478376310636500.000000,-0.211525,0.551907,-0.197928,-0.781972,-16.659953,0.800178,-2.485576,-0.880339,0.384262,-2.237558,26.456352,1.890027,34.523706,4635479557426642900.000000,0.413068,0.178183,0.891876,-0.046719
1557517345680955,-5.809625,-1.777037,3.445617,-0.001135,0.959046,0.429733,36.893902,-26.291279,6.186052,4635482242318073900.000000,-0.622729,0.143795,-0.649003,-0.412706,0.712784,1.403851,1.073918,-0.140962,0.957566,-0.917750,9.705606,-23.853935,-32.194981,4635479772175007700.000000,0.441581,0.395405,-0.285982,-0.752911,-2.426918,-6.191518,3.192043,-2.719955,-0.274995,-0.638508,36.736804,22.698686,10.786213,4635479450052460500.000000,0.452669,0.405632,0.665124,-0.433778,-9.341621,-1.182731,-2.245809,-0.563064,1.000129,-0.116808,38.108470,-10.406002,-22.430136,4635478376310636500.000000,-0.208857,0.555840,-0.196524,-0.780256,-12.492067,-3.333642,-3.340823,-1.391768,0.359352,-2.150038,26.604214,2.131286,34.930669,4635479557426642900.000000,0.412178,0.166879,0.894560,-0.044975
1557517345689288,-5.109984,-1.535297,3.237709,-0.081613,0.986695,0.464160,36.764157,-26.526688,6.690034,4635482242318073900.000000,-0.618929,0.144476,-0.652068,-0.413354,0.831456,1.402156,1.157666,-0.073764,0.983081,-0.979578,10.391529,-23.659319,-32.046814,4635479772175007700.000000,0.440018,0.399148,-0.282469,-0.753177,-2.168956,-6.047376,3.186132,-2.613955,-0.331441,-0.781553,36.802965,22.693563,11.228883,4635479450052460500.000000,0.456518,0.397631,0.670478,-0.428883,-10.676819,-2.867013,-1.399177,-0.112487,0.792605,-0.166170,38.371730,-10.244900,-22.387898,4635478355116668900.000000,-0.207556,0.558737,-0.196276,-0.778594,-14.152538,-4.413098,0.356294,-1.553294,0.217676,-2.009215,26.912104,2.160710,35.466014,4635479744912736300.000000,0.411896,0.155770,0.896813,-0.042476
1557517345697621,-4.840761,-1.009468,2.727923,-0.143768,0.961685,0.491592,36.671405,-26.490431,6.874872,4635482242318073900.000000,-0.615097,0.145194,-0.654963,-0.414245,0.915555,1.401812,1.232604,-0.025103,1.000349,-1.032273,10.930684,-23.341243,-31.899984,4635479757268368400.000000,0.438215,0.403084,-0.278982,-0.753432,-1.983531,-5.912733,3.587739,-2.447253,-0.389074,-0.920518,36.805321,22.622690,11.585566,4635479034468642800.000000,0.459938,0.389405,0.675574,-0.424759,-10.639542,-5.220299,-0.419778,0.288485,0.624357,-0.342819,38.747879,-10.122180,-22.515600,4635478268936454100.000000,-0.207893,0.560884,-0.196760,-0.776836,-16.716053,-1.541750,-2.112722,-1.263765,-0.096140,-1.884583,27.156438,2.299258,35.844819,4635479772175007700.000000,0.412570,0.145541,0.898287,-0.041037
1557517345705954,-4.869322,-0.105193,1.931331,-0.205948,0.801631,0.494856,36.495991,-26.420965,6.846922,4635482242318073900.000000,-0.611645,0.145781,-0.657329,-0.415401,0.924023,1.481823,1.314660,-0.010175,1.009875,-1.072149,11.405029,-23.204228,-31.862311,4635479664800825300.000000,0.436258,0.407110,-0.275450,-0.753703,-1.847669,-5.754829,4.144530,-2.269185,-0.482927,-1.061443,36.592706,22.384082,11.868706,4635479020555730900.000000,0.463022,0.380912,0.680329,-0.421508,-10.249067,-6.446822,0.386423,0.775174,0.496612,-0.534903,38.971342,-10.166522,-22.401078,4635478268936454100.000000,-0.210089,0.562351,-0.198252,-0.774803,-14.792804,-3.274344,-0.974039,-1.474406,-0.288064,-1.500909,27.399036,2.457954,36.273435,4635479772175007700.000000,0.414110,0.136336,0.899145,-0.038255
1557517345714287,-5.021083,1.054955,1.230938,-0.321044,0.630740,0.501389,36.266823,-26.672444,7.051672,4635482242318073900.000000,-0.608569,0.146343,-0.659053,-0.416985,0.991834,1.608978,1.392631,-0.023407,1.004269,-1.098470,11.860444,-23.277472,-32.033567,4635479664800825300.000000,0.434218,0.411111,-0.271833,-0.754022,-1.737011,-5.430766,4.339903,-2.155917,-0.594529,-1.203472,36.278480,22.529724,12.043170,4635479020555730900.000000,0.465933,0.371995,0.684822,-0.418981,-8.139928,-5.731992,1.231206,1.115854,0.386107,-0.697132,38.812632,-10.107730,-22.217954,4635478268936454100.000000,-0.213691,0.563292,-0.200356,-0.772590,-13.421339,-5.731132,0.448987,-1.157068,-0.303235,-1.308393,27.568583,2.605993,36.648956,4635479772175007700.000000,0.415522,0.128385,0.899744,-0.036330
1557517345722620,-5.020703,2.153783,0.619118,-0.494239,0.449288,0.482450,36.061053,-26.936836,7.163343,4635482242318073900.000000,-0.605911,0.147077,-0.659996,-0.419100,1.096619,1.767671,1.589286,-0.044504,0.990383,-1.106928,12.273441,-23.304996,-32.058415,4635479664800825300.000000,0.432158,0.415025,-0.268153,-0.754379,-1.591726,-5.065774,4.274973,-2.109948,-0.683936,-1.351720,36.031987,22.676591,12.131380,4635479020555730900.000000,0.468708,0.362545,0.689215,-0.416962,-8.370968,-4.161384,2.791688,1.422311,0.286028,-0.549856,38.764737,-10.155897,-22.013185,4635478268936454100.000000,-0.217612,0.563505,-0.203692,-0.770465,-13.258791,-4.817200,0.995545,-0.947022,-0.400190,-1.022447,27.514137,2.954934,36.844643,4635479772175007700.000000,0.417202,0.121846,0.899939,-0.034741
