Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1557517305705295,-7.141326,-2.700074,0.173146,-1.751763,-0.292090,-0.151290,48.102714,2.553572,22.648069,4635482457066438700.000000,-0.671056,0.402023,-0.621597,-0.040962,-5.777439,3.444726,2.221747,-0.725771,0.221397,0.129164,42.066711,-19.711578,-18.223435,4635478376310636500.000000,-0.198330,0.655326,-0.357579,-0.635099,-6.562612,-5.122815,-1.872027,-2.918453,-0.384057,1.581549,42.796475,34.704501,-8.959531,4635478875406038000.000000,0.762500,0.061265,0.444847,-0.465781,-10.752537,2.379647,-9.546248,-0.554994,0.200630,-0.216475,52.148907,-15.388258,22.962658,4635478483684818900.000000,-0.721164,0.491781,-0.411166,-0.262710,-8.283367,0.637060,-0.962186,-0.804348,-1.133079,0.978324,55.997711,22.608868,11.544185,4635481394125550600.000000,0.769391,-0.033784,0.575314,-0.275518
1557517305713628,-7.475351,-3.126176,0.087673,-1.761278,-0.467353,-0.136821,48.320218,2.239522,22.388392,4635482457066438700.000000,-0.669452,0.407636,-0.619274,-0.046534,-5.886204,3.526839,2.161811,-0.830451,0.227031,0.221701,42.186585,-19.454130,-18.315558,4635478376310636500.000000,-0.195350,0.656336,-0.356008,-0.635862,-6.738034,-5.174582,-1.812347,-2.848058,-0.354091,1.529093,43.443887,34.223230,-8.439838,4635478913181548500.000000,0.766839,0.054599,0.448787,-0.455596,-11.991383,-10.355128,-0.107373,-0.608177,0.308959,-0.760671,53.049791,-14.917614,23.147259,4635478483684818900.000000,-0.720488,0.494237,-0.410469,-0.261042,-8.255089,0.937446,-1.213375,-0.702327,-1.111095,1.051459,56.492052,21.338078,10.651192,4635481490161926100.000000,0.773220,-0.034609,0.572644,-0.270205
1557517305721961,-7.485359,-2.841016,0.984307,-1.508046,-0.490765,-0.122061,48.629839,2.065279,22.197507,4635482457066438700.000000,-0.668296,0.412470,-0.616924,-0.051519,-5.908383,3.430263,1.988671,-0.963002,0.239073,0.298508,42.403000,-19.339845,-18.485362,4635478376310636500.000000,-0.191783,0.657362,-0.354299,-0.636841,-7.077098,-5.239910,-1.711080,-2.799006,-0.329407,1.486509,44.005383,33.527923,-7.912703,4635478913181548500.000000,0.770906,0.048046,0.452637,-0.445551,-1.990397,8.245318,3.436644,-0.347927,0.215287,-0.453302,53.848977,-14.138530,23.083935,4635478483684818900.000000,-0.720169,0.495272,-0.410412,-0.260047,-8.308751,1.163562,-1.427633,-0.657219,-1.091309,1.115683,56.794955,20.144094,9.946758,4635481490161926100.000000,0.773933,-0.028525,0.570335,-0.273739
1557517305730294,-7.294512,-2.075390,0.885626,-1.651520,-0.431154,-0.073128,48.869528,2.050844,22.014416,4635482359471114200.000000,-0.666692,0.417545,-0.614771,-0.056877,-5.888407,3.246053,1.913231,-1.119133,0.242275,0.366960,42.774753,-19.314332,-18.598536,4635478376310636500.000000,-0.187598,0.658407,-0.352360,-0.638082,-7.404410,-5.356308,-1.474670,-2.753833,-0.310439,1.453597,44.574767,32.849570,-7.359139,4635478913181548500.000000,0.774737,0.041602,0.456388,-0.435617,-9.124017,-7.546913,-1.237612,-0.315519,0.135054,-0.186668,54.276668,-13.470639,22.654122,4635478483684818900.000000,-0.719765,0.495657,-0.410706,-0.259966,-8.354043,1.230052,-1.573142,-0.640327,-1.091984,1.178921,57.040359,18.892987,9.371472,4635481490161926100.000000,0.777583,-0.028281,0.567647,-0.268965
1557517305738627,-6.987129,-1.702435,1.099731,-1.673301,-0.222214,-0.100400,48.957223,1.828934,21.664876,4635482349692256300.000000,-0.664481,0.422783,-0.613102,-0.061849,-5.923920,3.070715,1.904355,-1.265368,0.246839,0.426386,42.907914,-19.112352,-18.636266,4635478376310636500.000000,-0.182842,0.659475,-0.350189,-0.639554,-7.649920,-5.518609,-1.201135,-2.714133,-0.305806,1.418154,45.140581,32.385204,-6.762374,4635478913181548500.000000,0.778363,0.035220,0.460007,-0.425799,-10.379536,4.918599,-3.128663,-0.529903,0.272279,0.130769,54.590777,-12.887995,22.424490,4635478483684818900.000000,-0.718343,0.496274,-0.411846,-0.260918,-8.081392,1.304569,-1.692303,-0.633188,-1.096622,1.249381,57.289940,17.619053,8.888361,4635481490161926100.000000,0.781276,-0.027821,0.564913,-0.264021
1557517305746960,-7.512995,-1.794465,0.701452,-1.741748,-0.179550,-0.117202,49.174709,1.373971,21.320844,4635482349692256300.000000,-0.662002,0.428269,-0.611444,-0.066895,-6.042666,2.879835,1.734559,-1.400635,0.255676,0.477074,42.851313,-18.878192,-18.720608,4635478376310636500.000000,-0.177560,0.660574,-0.347791,-0.641214,-7.814288,-5.562965,-0.897324,-2.697194,-0.321092,1.384545,45.599300,31.896044,-6.242617,4635478913181548500.000000,0.781833,0.028794,0.463472,-0.416055,-14.288089,-0.587085,-2.738915,-0.859678,0.231741,-0.271550,54.885246,-12.035713,22.229175,4635478483684818900.000000,-0.716743,0.498514,-0.411672,-0.261324,-7.853543,1.396766,-1.946697,-0.623014,-1.074452,1.323562,57.540835,16.417249,8.496096,4635481609095908400.000000,0.784967,-0.027132,0.562214,-0.258856
1557517305755293,-8.422842,-2.627665,0.947648,-1.585474,-0.411261,-0.109828,49.340058,1.252948,21.200959,4635482349692256300.000000,-0.660352,0.433198,-0.609179,-0.071949,-6.186907,2.724498,1.537059,-1.529758,0.257424,0.518336,42.825792,-18.706210,-19.107832,4635478288478942200.000000,-0.171802,0.661688,-0.345150,-0.643059,-7.980192,-5.506919,-0.725916,-2.732304,-0.353209,1.359107,46.010022,31.196495,-5.834130,4635478913181548500.000000,0.785202,0.022143,0.466817,-0.406263,-10.686501,-5.739934,1.977027,-0.718745,0.100458,-0.742857,55.028227,-10.930429,21.937470,4635478483684818900.000000,-0.716169,0.500983,-0.410283,-0.260356,-8.262013,1.163978,-2.268268,-0.574425,-1.047659,1.401984,57.878112,15.173732,8.094879,4635481705447161900.000000,0.788650,-0.026074,0.559524,-0.253545
1557517305763626,-8.819193,-3.564285,1.387072,-1.397290,-0.423087,-0.022556,49.421096,1.311719,20.936889,4635482349692256300.000000,-0.659014,0.437339,-0.607079,-0.076752,-6.443253,2.697836,1.481538,-1.667555,0.248686,0.545626,42.943405,-18.607423,-19.559531,4635478268936454100.000000,-0.165596,0.662807,-0.342191,-0.645112,-8.187019,-5.417862,-0.735361,-2.825270,-0.378829,1.331141,46.425057,30.415255,-5.455716,4635478913181548500.000000,0.785841,0.018165,0.470046,-0.401474,-8.586670,-2.305054,2.421070,-0.464533,0.090814,-0.566662,54.957488,-9.795157,21.310938,4635478483684818900.000000,-0.715948,0.502369,-0.409515,-0.259501,-9.010760,0.872547,-2.607129,-0.495646,-1.036724,1.487761,58.233710,13.898851,7.554331,4635481705447161900.000000,0.792367,-0.024541,0.556757,-0.248143
1557517305771959,-8.783803,-3.006559,0.940128,-1.422759,-0.168558,0.048241,49.350117,1.096519,20.678307,4635482349692256300.000000,-0.656935,0.441428,-0.605774,-0.081338,-6.953720,2.757755,1.477096,-1.807485,0.234509,0.564951,43.029979,-18.332225,-19.811483,4635478268936454100.000000,-0.158961,0.663921,-0.338881,-0.647379,-8.462130,-5.407191,-0.725224,-2.949890,-0.387677,1.294626,46.879684,29.839547,-5.021896,4635478913181548500.000000,0.788869,0.010777,0.473521,-0.391596,-9.552565,0.921553,-4.098635,-0.691287,0.139662,-0.409417,54.645594,-8.799120,20.553838,4635478483684818900.000000,-0.714998,0.504205,-0.408981,-0.259403,-9.500464,1.161722,-3.027265,-0.441017,-1.032309,1.577593,58.510635,12.582157,6.978978,4635481705447161900.000000,0.796126,-0.022601,0.553917,-0.242588
1557517305780292,-9.176461,-2.531554,0.469617,-1.426075,-0.131484,0.054476,49.486528,0.719285,20.499628,4635482349692256300.000000,-0.654724,0.445515,-0.604547,-0.085882,-7.485249,2.751110,1.447140,-1.944778,0.206450,0.585729,43.103215,-17.885054,-19.799311,4635478268936454100.000000,-0.151918,0.664979,-0.335218,-0.649887,-8.846388,-5.594070,-0.597313,-3.080576,-0.381194,1.249570,47.260858,29.375682,-4.502673,4635479052301589500.000000,0.791677,0.002880,0.477145,-0.381539,-10.606164,-4.083285,1.164899,-0.658050,0.051672,-0.570092,54.314500,-8.325977,19.870465,4635478389466647600.000000,-0.714440,0.506108,-0.407887,-0.258957,-9.631641,1.669663,-3.430447,-0.429140,-1.015905,1.660711,58.721064,11.348561,6.596928,4635481645859128300.000000,0.799881,-0.020394,0.551085,-0.236813
1557517305788625,-9.660293,-2.035515,0.671296,-1.403654,-0.348699,0.037005,49.711778,0.395208,20.328727,4635482154555496400.000000,-0.653078,0.449491,-0.602675,-0.090719,-7.920290,2.796591,1.560295,-2.091982,0.171106,0.607965,43.176458,-17.538781,-19.798185,4635478444590463000.000000,-0.144445,0.665955,-0.331171,-0.652660,-9.186621,-5.917948,-0.299921,-3.199113,-0.375672,1.200126,47.645766,28.809068,-3.953406,4635479127929913300.000000,0.794251,-0.005497,0.480880,-0.371336,-10.837412,-0.903412,-0.062100,-0.696161,0.067505,-0.500305,53.856410,-8.062411,19.124155,4635478376310636500.000000,-0.713697,0.508010,-0.406951,-0.258753,-9.847328,1.949888,-3.723781,-0.429762,-0.991785,1.750589,58.978307,10.260515,6.185561,4635481597536108500.000000,0.803612,-0.017932,0.548295,-0.230778
1557517305796958,-9.682700,-1.657029,1.084062,-1.411116,-0.436648,0.073102,49.799517,0.210926,19.902693,4635482134943891500.000000,-0.651595,0.453345,-0.600599,-0.095832,-8.435140,2.867606,1.786640,-2.225783,0.127804,0.637383,43.189793,-17.411114,-20.169812,4635478483684818900.000000,-0.136567,0.666799,-0.326787,-0.655697,-9.463794,-6.208717,-0.091831,-3.320959,-0.386682,1.142310,48.005479,28.083673,-3.459404,4635479127929913300.000000,0.796598,-0.014410,0.484666,-0.361002,-9.652836,-5.741259,0.899082,-0.682224,-0.076503,-0.720424,53.380328,-7.679034,18.035291,4635478376310636500.000000,-0.713463,0.510075,-0.405139,-0.258178,-10.352588,2.194955,-3.839866,-0.437175,-0.988005,1.865158,59.336166,9.089270,5.446169,4635481597536108500.000000,0.807635,-0.015814,0.545467,-0.223475
1557517305805291,-9.436464,-1.379577,1.688735,-1.335423,-0.295768,0.108933,49.872751,0.051132,19.528709,4635482134943891500.000000,-0.649939,0.456462,-0.599341,-0.100060,-8.952236,2.701264,1.871040,-2.324637,0.077706,0.667482,43.179811,-17.136007,-20.781150,4635478483684818900.000000,-0.128387,0.667461,-0.322157,-0.658960,-9.558396,-6.370173,0.085570,-3.445978,-0.391695,1.069988,48.232266,27.397358,-2.876987,4635479127929913300.000000,0.798675,-0.023887,0.488512,-0.350576,-8.564184,-1.289793,1.673952,-0.702768,0.008683,-0.681830,53.471862,-7.908060,17.082173,4635478470504619000.000000,-0.712997,0.512215,-0.403643,-0.257573,-10.735036,2.277687,-3.723996,-0.449658,-0.986411,1.961116,59.639166,7.812975,4.650687,4635481597536108500.000000,0.811676,-0.013518,0.542612,-0.215803
1557517305813624,-9.500637,-1.000106,1.146739,-1.369438,-0.191639,0.122831,50.023635,-0.029924,19.328857,4635482134943891500.000000,-0.647932,0.459667,-0.598356,-0.104208,-9.345115,2.321862,1.939826,-2.368453,0.018581,0.702626,43.167605,-16.688900,-21.138618,4635478483684818900.000000,-0.123805,0.666061,-0.321221,-0.661704,-9.487253,-6.487935,0.490700,-3.547740,-0.377800,0.987178,48.403155,26.920724,-2.411861,4635479197459625000.000000,0.800418,-0.033846,0.492432,-0.340141,-12.290470,0.295160,-1.668938,-0.832543,-0.066454,-0.382327,53.803395,-8.718050,16.336474,4635478577877219300.000000,-0.712056,0.514142,-0.402427,-0.258238,-10.969494,2.314828,-3.537986,-0.440400,-0.979859,2.043878,59.796946,6.612225,4.091009,4635481597536108500.000000,0.815705,-0.010996,0.539723,-0.207854
1557517305821957,-9.775754,-0.986567,0.997730,-1.443512,-0.303962,0.085086,49.960508,-0.180807,19.156837,4635482134943891500.000000,-0.646058,0.463102,-0.596942,-0.108650,-9.671437,2.056506,2.082949,-2.368379,-0.035320,0.742440,43.095504,-16.412413,-21.271907,4635478483684818900.000000,-0.115545,0.666179,-0.316662,-0.665267,-9.456435,-6.736487,1.114079,-3.623631,-0.364422,0.891351,48.676822,26.427324,-2.037734,4635479235304095700.000000,0.801807,-0.044227,0.496375,-0.329790,-12.337378,-4.875077,-1.088336,-0.749985,-0.190548,-1.000530,53.215037,-8.547525,15.659072,4635478591059001300.000000,-0.712161,0.516710,-0.399610,-0.257195,-11.198881,2.798246,-3.426470,-0.440009,-0.944814,2.143989,60.009161,5.443304,3.348322,4635481597536108500.000000,0.819664,-0.008216,0.536902,-0.199550
1557517305830290,-9.924533,-1.676366,1.776174,-1.207956,-0.265713,0.036543,50.030324,-0.417114,18.808515,4635482134943891500.000000,-0.644546,0.466028,-0.595624,-0.112297,-10.018748,1.924393,2.091919,-2.332082,-0.085036,0.786520,43.079926,-16.300261,-21.439425,4635478483684818900.000000,-0.107318,0.666018,-0.312272,-0.668871,-9.460737,-7.077566,1.710698,-3.691295,-0.361726,0.775362,48.951070,25.830610,-1.604006,4635479235304095700.000000,0.802835,-0.055061,0.500277,-0.319605,-5.779709,-2.146183,2.593498,-0.750007,-0.107778,-0.543689,52.709028,-8.230166,14.998443,4635478591059001300.000000,-0.711636,0.518587,-0.398028,-0.257322,-11.406407,3.352943,-3.461046,-0.442726,-0.889826,2.223680,60.361518,4.206546,2.352784,4635481597536108500.000000,0.823484,-0.005220,0.534214,-0.190952
1557517305838623,-9.981185,-1.856555,0.802009,-1.355259,-0.247043,0.089295,50.104683,-0.738887,18.375759,4635482134943891500.000000,-0.642658,0.469214,-0.594371,-0.116411,-10.362741,1.834499,2.127384,-2.271897,-0.135911,0.833123,43.059967,-16.035189,-22.001734,4635478483684818900.000000,-0.099182,0.665565,-0.308123,-0.672492,-9.405407,-7.257698,2.165198,-3.743375,-0.355186,0.640386,49.147800,25.208010,-1.021544,4635479235304095700.000000,0.803468,-0.066329,0.504117,-0.309686,-14.325298,-3.351960,-4.299562,-1.007747,-0.162390,-0.357165,53.507113,-8.822898,14.778252,4635478591059001300.000000,-0.710442,0.520847,-0.396409,-0.258554,-11.708250,3.595319,-3.455091,-0.459755,-0.844932,2.287252,60.536514,2.883156,1.365319,4635481597536108500.000000,0.827168,-0.002105,0.531635,-0.182080
1557517305846956,-10.329435,-2.211512,1.394470,-1.225078,-0.273814,0.086332,50.033764,-0.979770,18.257893,4635482134943891500.000000,-0.641075,0.472032,-0.593085,-0.120244,-10.684613,1.838864,2.206158,-2.203437,-0.184566,0.877505,43.045531,-15.650137,-22.578913,4635478483684818900.000000,-0.091162,0.664831,-0.304236,-0.676113,-9.296247,-7.437994,2.702395,-3.735990,-0.340355,0.489713,49.168524,24.727726,-0.611691,4635479235304095700.000000,0.803689,-0.077851,0.507832,-0.300217,-10.939245,0.811195,-2.658132,-0.765358,-0.349022,-0.727759,54.119599,-9.179055,14.608866,4635478591059001300.000000,-0.710481,0.522780,-0.393699,-0.258686,-12.093423,3.771299,-3.405865,-0.511068,-0.809648,2.368585,60.374798,1.475481,0.496524,4635481597536108500.000000,0.830744,0.001040,0.529154,-0.172797
1557517305855289,-10.785441,-2.423575,2.041481,-1.107367,-0.241722,0.080601,50.025940,-1.001007,18.172449,4635482134943891500.000000,-0.639631,0.474556,-0.591917,-0.123704,-10.952084,1.863277,2.251686,-2.129647,-0.231756,0.923042,42.913572,-15.387036,-22.980739,4635478483684818900.000000,-0.083268,0.663820,-0.300636,-0.679726,-9.308529,-7.843760,3.344301,-3.663406,-0.319118,0.335165,49.194420,24.538296,-0.338857,4635479374321066000.000000,0.803511,-0.089411,0.511358,-0.291356,-9.218883,-6.878463,3.347808,-0.420057,-0.356992,-0.885852,54.103026,-8.649249,14.330938,4635478591059001300.000000,-0.711452,0.523925,-0.390998,-0.257796,-12.511006,4.004506,-3.533886,-0.568415,-0.788106,2.448063,60.081824,0.169785,-0.284740,4635481597536108500.000000,0.834235,0.004179,0.526721,-0.163095
1557517305863622,-10.872320,-2.319511,1.401118,-1.107660,-0.165431,0.098545,50.236616,-1.078624,17.998293,4635482134943891500.000000,-0.637977,0.477066,-0.590974,-0.127058,-11.138563,1.897667,2.328216,-2.069728,-0.269145,0.969840,42.814762,-15.155123,-23.207225,4635478483684818900.000000,-0.075447,0.662567,-0.297295,-0.683321,-9.473012,-8.265253,4.066747,-3.520686,-0.306682,0.170974,49.275570,24.362311,0.040355,4635479450052460500.000000,0.802991,-0.100809,0.514579,-0.283288,-10.558008,-4.587168,-0.518090,-0.425761,-0.187905,-0.570754,54.861718,-8.355510,14.134304,4635478591059001300.000000,-0.711796,0.524740,-0.389487,-0.257476,-12.883076,4.046522,-3.684967,-0.612865,-0.787190,2.484477,59.829286,-1.161222,-1.167031,4635481597536108500.000000,0.837647,0.007243,0.524252,-0.153152
1557517305871955,-11.043119,-2.240670,0.709669,-1.067988,-0.069796,0.097495,50.402027,-1.308223,17.903888,4635482134943891500.000000,-0.636154,0.479514,-0.590291,-0.130119,-11.359374,2.103934,2.593295,-2.051530,-0.301777,1.012477,42.849049,-14.783460,-23.482390,4635478571457929200.000000,-0.067586,0.661108,-0.294084,-0.686938,-9.688433,-8.683181,4.791970,-3.314900,-0.314103,-0.000238,49.163458,23.964427,0.487709,4635479450052460500.000000,0.802217,-0.111875,0.517359,-0.276172,-9.353954,-2.977729,-1.043458,-0.367036,-0.227249,-0.793274,56.018966,-8.378971,13.961897,4635478591059001300.000000,-0.712570,0.525687,-0.387444,-0.256484,-13.032036,3.836882,-3.709785,-0.658022,-0.769688,2.490553,59.569149,-2.601601,-2.138088,4635481597536108500.000000,0.840923,0.010174,0.521801,-0.143072
1557517305880288,-11.470121,-1.690699,0.691340,-0.997908,-0.113270,0.085560,50.283535,-1.541257,17.907140,4635482134943891500.000000,-0.634573,0.481775,-0.589495,-0.133060,-11.641159,2.487715,3.038103,-2.090805,-0.331197,1.049762,42.790356,-14.450524,-23.835178,4635478591059001300.000000,-0.059538,0.659473,-0.290826,-0.690631,-9.995051,-9.067288,5.420904,-3.063277,-0.333203,-0.170807,48.983256,23.642110,0.947229,4635479450052460500.000000,0.801273,-0.122470,0.519618,-0.270111,-6.704546,-4.618028,1.746677,-0.347528,-0.048757,-0.641842,56.712121,-7.808520,13.694684,4635478496916554800.000000,-0.712936,0.526510,-0.386293,-0.255516,-12.882583,3.461825,-3.597806,-0.701517,-0.715434,2.492578,59.141471,-3.967903,-3.054006,4635481597536108500.000000,0.843979,0.012987,0.519496,-0.132872
